GEOID20,Tot_2020_acstot,Wh_2020_acstot,His_2020_acstot,BlC_2020_acstot,NatC_2020_acstot,AsnC_2020_acstot,PacC_2020_acstot,Tot_2020_cvap,Wh_2020_cvap,His_2020_cvap,BlC_2020_cvap,NatC_2020_cvap,AsnC_2020_cvap,PacC_2020_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap,Tot_2020_nhvap,Wh_2020_nhvap,His_2020_nhvap,Bl_2020_nhvap,Asn_2020_nhvap,Nat_2020_nhvap,Pac_2020_nhvap,OthAl_2020_nhvap,Mix_2020_nhvap
721250043.5,1301,13,1290,21,0,0,0,977,5,970,0,0,0,0,1136,8,1125,102,24,1,4,869,7,859,84,13,1,4,869,7,859,0,0,0,0,3,0
721250043.2,1602,14,1588,0,0,0,0,1159,15,1144,0,0,0,0,1492,15,1475,218,69,4,0,1200,15,1183,188,60,3,0,1200,15,1183,2,0,0,0,0,0
721250043.1,1196,34,1162,1,0,0,0,850,35,815,0,0,0,0,1375,11,1359,355,124,9,0,1179,10,1165,320,102,8,0,1179,10,1165,0,4,0,0,0,0
721250044.1,481,0,481,2,0,0,0,406,0,406,0,0,0,0,673,2,670,84,38,5,0,549,1,547,69,34,4,0,549,1,547,0,0,0,0,0,1
721250044.2,545,0,545,0,0,0,0,492,0,492,0,0,0,0,563,1,562,72,18,1,3,476,1,475,62,13,1,2,476,1,475,0,0,0,0,0,0
721250044.3,1730,0,1730,5,0,0,0,1467,0,1467,0,0,0,0,1862,8,1851,373,172,7,3,1515,7,1505,299,129,7,2,1515,7,1505,2,0,0,0,0,1
721250044.5,3243,46,3197,184,0,0,13,2538,45,2493,0,0,0,0,3103,14,3084,377,93,6,3,2506,12,2490,289,78,5,2,2506,12,2490,0,3,0,0,1,0
721250044.6,714,0,714,8,0,0,0,571,0,571,0,0,0,0,798,3,794,153,16,0,1,720,3,716,135,16,0,1,720,3,716,0,0,0,0,1,0
72125044.12,2129,30,2095,119,0,0,9,1698,36,1661,0,0,0,0,2051,6,2040,216,62,8,2,1579,5,1569,176,37,7,2,1579,5,1569,1,4,0,0,0,0
721250044.9,1302,7,1293,17,2,2,0,1008,7,998,0,2,0,0,1201,10,1187,165,37,7,0,1021,7,1011,142,28,5,0,1021,7,1011,2,0,0,0,0,1
72125044.11,951,1,930,8,1,0,0,825,15,807,0,1,0,0,990,12,963,137,44,4,1,879,11,856,117,38,4,1,879,11,856,8,0,0,0,1,3
72125044.10,3996,23,3960,108,16,6,3,3475,22,3442,0,7,0,0,3934,30,3888,432,148,17,7,3378,30,3335,387,120,14,6,3378,30,3335,2,5,1,0,4,1
72125044.13,2909,22,2887,31,0,0,0,2439,20,2419,0,0,0,0,3045,10,3032,375,54,0,3,2580,10,2567,326,49,0,3,2580,10,2567,2,0,0,1,0,0
721250044.7,511,0,511,13,0,0,0,424,0,424,0,0,0,0,619,2,614,69,12,1,0,501,2,496,57,10,1,0,501,2,496,3,0,0,0,0,0
72127ZZZZZZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721270001.2,3859,270,3574,715,18,24,0,3103,225,2863,4,0,10,0,2806,269,2460,477,113,37,10,2507,260,2181,415,103,27,9,2507,260,2181,29,12,0,4,14,7
721270001.3,3757,72,3652,861,112,0,7,3212,60,3112,31,0,0,0,3577,207,3293,552,80,52,1,3060,174,2811,477,69,50,1,3060,174,2811,8,43,0,0,6,18
721270001.6,2466,109,2327,81,34,52,0,2083,92,1981,0,0,10,0,2277,267,1883,185,40,112,1,2015,240,1660,170,30,109,1,2015,240,1660,11,87,1,0,9,7
721270001.5,4243,96,4121,432,6,0,2,3634,85,3536,19,0,0,0,4595,169,4367,451,123,40,9,4124,165,3904,406,106,36,8,4124,165,3904,21,24,1,0,3,6
721270001.7,5637,551,4997,291,47,80,4,4733,452,4232,40,0,9,0,6927,699,6025,546,155,155,6,6121,617,5324,487,138,133,4,6121,617,5324,29,97,0,0,16,38
72127001.14,3207,361,2767,326,22,73,0,2451,263,2168,0,0,8,0,3445,292,3088,507,101,36,5,3066,266,2743,460,88,27,2,3066,266,2743,21,19,3,0,5,9
72127001.15,3163,379,2741,451,6,73,0,2491,299,2151,0,0,42,0,3408,313,3022,575,137,37,10,2995,288,2647,508,119,29,9,2995,288,2647,20,14,0,0,12,14
72127001.16,2549,0,2549,258,0,0,0,1648,0,1648,0,0,0,0,2365,13,2339,1057,22,10,0,1637,10,1618,743,18,8,0,1637,10,1618,6,1,1,0,0,1
72127001.17,3298,0,3298,182,20,0,0,1811,0,1811,0,0,0,0,3274,12,3247,1344,48,17,18,2267,9,2244,947,41,6,8,2267,9,2244,5,2,0,0,4,3
72127001.21,2038,118,1866,134,24,55,10,1680,73,1576,0,0,31,0,2797,193,2527,348,83,35,0,2583,179,2330,321,73,30,0,2583,179,2330,18,19,1,0,20,16
72127001.13,1990,86,1852,194,49,0,0,1645,70,1520,50,0,0,0,2045,100,1912,380,97,19,4,1829,92,1711,339,85,19,4,1829,92,1711,5,15,0,0,0,6
72127001.12,991,0,949,223,0,0,0,764,0,742,21,0,0,0,1087,37,1014,390,40,12,1,973,34,905,350,35,8,1,973,34,905,29,3,0,0,0,2
72127001.19,2366,0,2353,397,7,0,0,1791,0,1791,0,0,0,0,2334,38,2261,686,105,13,4,2050,36,1980,612,96,12,4,2050,36,1980,26,4,1,0,2,1
72127001.20,2021,0,2021,382,27,0,0,1385,0,1385,0,0,0,0,2368,22,2332,818,35,6,0,1823,21,1790,642,34,5,0,1823,21,1790,10,2,0,0,0,0
72127001.22,2347,11,2316,497,23,0,0,1660,5,1644,4,0,0,0,2239,16,2195,772,72,3,1,1972,14,1931,677,58,3,1,1972,14,1931,23,2,0,0,1,1
72127001.28,3279,92,3172,812,42,18,7,2298,39,2249,10,0,0,0,4174,68,4055,946,130,21,4,3667,66,3553,797,105,17,4,3667,66,3553,28,4,2,0,8,6
72127001.24,2848,0,2808,651,15,0,0,1867,0,1837,25,0,0,0,3338,15,3298,1287,46,8,3,2872,13,2834,1146,40,6,1,2872,13,2834,19,3,0,0,1,2
72127001.26,2432,0,2432,662,0,0,0,1828,0,1828,0,0,0,0,2881,14,2835,1256,52,11,3,2435,13,2392,1070,42,11,1,2435,13,2392,13,0,1,0,6,10
72127001.27,4159,22,4114,466,0,0,0,2896,7,2874,10,0,0,0,4260,11,4216,1570,87,11,9,3479,11,3438,1329,66,8,8,3479,11,3438,24,1,1,0,0,4
721270001.8,1966,0,1873,306,25,0,0,1308,0,1273,20,0,15,0,1799,7,1782,869,45,0,1,1545,7,1531,746,44,0,0,1545,7,1531,7,0,0,0,0,0
72127001.29,1268,0,1208,215,9,22,0,677,0,627,40,0,15,0,1204,6,1186,477,14,3,0,1010,2,996,401,14,3,0,1010,2,996,12,0,0,0,0,0
72127001.25,3618,6,3611,240,0,0,0,2352,7,2344,0,0,0,0,3780,7,3751,1324,85,7,4,2634,6,2612,972,60,3,4,2634,6,2612,8,0,0,0,3,5
721270001.4,1456,0,1456,110,53,16,0,1152,0,1152,0,0,0,0,1650,6,1629,558,49,10,2,1405,4,1386,480,41,9,2,1405,4,1386,9,1,1,0,0,4
721270001.9,1341,0,1339,300,1,0,0,727,0,727,0,0,0,0,1213,2,1202,485,46,1,5,1044,0,1035,434,43,1,5,1044,0,1035,8,0,0,0,0,1
721270001.1,1496,10,1464,336,58,2,0,925,10,915,0,0,0,0,1625,6,1606,706,36,5,9,1394,5,1379,586,32,0,9,1394,5,1379,5,0,0,0,1,4
72127001.11,3054,0,3034,650,22,26,0,1618,0,1618,0,0,0,0,2769,13,2731,1249,67,9,7,2357,11,2322,1043,53,5,5,2357,11,2322,19,0,0,0,2,3
72127001.18,1592,0,1592,486,13,0,5,1296,0,1296,0,0,0,0,1615,19,1572,488,46,15,0,1372,18,1331,447,44,15,0,1372,18,1331,8,8,0,0,0,7
721270002.3,2793,0,2793,580,0,0,0,1551,0,1551,0,0,0,0,2101,6,2087,734,62,6,2,1451,6,1439,517,44,3,2,1451,6,1439,2,0,0,0,3,1
72127001.23,1224,0,1218,340,11,0,5,944,0,944,0,0,0,0,1598,5,1579,451,48,7,0,1361,5,1345,398,40,5,0,1361,5,1345,2,0,1,0,2,6
72127001.10,1569,0,1569,269,20,20,0,1135,0,1135,0,0,0,0,1449,13,1428,470,51,6,2,1211,12,1193,385,35,2,2,1211,12,1193,2,0,0,0,2,2
72127002.11,2677,17,2660,312,0,0,0,2138,17,2122,0,0,0,0,2054,7,2036,525,68,4,0,1819,7,1801,475,60,4,0,1819,7,1801,10,0,0,0,1,0
72127002.12,1815,8,1807,245,25,0,0,1167,8,1158,0,0,0,0,1342,1,1337,339,41,6,1,1163,1,1158,287,37,5,1,1163,1,1158,3,0,0,0,1,0
72127002.13,3700,0,3700,689,18,0,0,3020,0,3020,0,0,0,0,3109,9,3086,932,134,4,1,2652,9,2629,788,115,3,1,2652,9,2629,10,0,0,0,3,1
72127002.22,2676,0,2676,387,0,0,0,1907,0,1907,0,0,0,0,2981,5,2956,757,68,14,8,2140,5,2119,558,50,11,7,2140,5,2119,12,1,0,0,3,0
72127002.23,668,0,668,77,0,0,0,469,0,469,0,0,0,0,856,4,845,196,27,3,2,616,1,609,140,23,3,1,616,1,609,3,0,0,0,0,3
721270003.2,1785,109,1652,397,0,0,0,1096,69,1028,0,0,0,0,1824,14,1805,616,18,3,0,1322,14,1303,475,17,3,0,1322,14,1303,2,1,0,0,1,1
72127002.21,2082,15,2067,293,4,3,0,1561,15,1546,0,0,0,0,2106,8,2078,634,81,16,10,1797,7,1771,552,64,12,9,1797,7,1771,10,0,0,0,2,7
72127002.28,2565,7,2558,388,2,2,0,2048,4,2043,0,0,0,0,2531,13,2502,578,57,4,12,2165,11,2146,493,49,4,12,2165,11,2146,5,1,1,0,0,1
72127002.24,2057,24,2033,449,0,0,0,1545,25,1520,0,0,0,0,2439,5,2426,632,39,3,2,1770,5,1764,460,29,2,2,1770,5,1764,0,1,0,0,0,0
721270003.1,1778,16,1762,385,11,0,0,1526,8,1517,0,0,0,0,1836,4,1817,609,51,3,7,1572,4,1558,506,44,2,5,1572,4,1558,6,0,0,0,4,0
721270003.3,3076,4,3046,867,31,8,0,2154,22,2128,4,0,0,0,2650,4,2624,741,69,6,4,2207,3,2184,604,56,2,3,2207,3,2184,13,1,0,0,2,4
721270003.5,2450,18,2383,634,31,7,0,1651,19,1600,31,0,0,0,3266,17,3246,970,81,5,0,2554,15,2536,789,72,5,0,2554,15,2536,3,0,0,0,0,0
72127003.21,1424,7,1410,278,0,28,0,1191,0,1184,6,0,0,0,1846,11,1824,605,41,9,6,1546,10,1529,509,35,9,5,1546,10,1529,5,0,0,0,0,2
72127003.18,2926,0,2926,817,42,0,0,1923,0,1923,0,0,0,0,2797,9,2781,926,44,7,5,2110,9,2095,709,28,5,5,2110,9,2095,3,0,0,0,1,2
72127003.26,4325,0,4291,933,38,21,0,3365,0,3350,10,0,0,0,4592,56,4503,1162,175,27,8,4069,54,3989,1016,140,26,3,4069,54,3989,7,6,3,0,0,10
72127003.12,3741,20,3694,1152,22,20,0,2839,18,2806,15,0,0,0,3327,25,3285,829,104,10,5,2784,23,2748,691,86,8,2,2784,23,2748,5,2,0,0,1,5
72127003.16,6313,125,6187,1108,44,0,0,5049,69,4979,0,0,0,0,6357,43,6287,1208,161,20,5,5493,41,5432,1034,133,10,5,5493,41,5432,7,3,1,0,4,5
721270003.6,2762,0,2762,709,50,0,0,2062,0,2062,0,0,0,0,2718,27,2678,696,59,5,5,2259,18,2229,550,47,4,5,2259,18,2229,7,0,0,0,2,3
721270003.8,3921,5,3902,935,14,2,0,3247,6,3233,9,0,0,0,4405,38,4334,1184,173,32,12,3703,31,3640,988,135,26,11,3703,31,3640,17,4,0,0,5,6
72127003.20,2004,15,1989,234,21,0,0,1616,0,1615,0,0,0,0,2549,28,2505,484,132,11,5,2169,22,2136,381,102,10,3,2169,22,2136,3,6,0,0,1,1
72127003.27,1443,0,1443,402,0,0,0,836,0,836,0,0,0,0,1191,1,1186,289,42,4,1,813,0,810,214,24,2,1,813,0,810,1,0,0,0,1,1
72127003.19,3314,18,3297,833,34,0,0,2484,0,2484,0,0,0,0,3201,22,3176,516,76,3,3,2605,17,2586,438,72,2,3,2605,17,2586,1,1,0,0,0,0
72127003.28,3941,68,3861,655,22,11,0,3329,66,3258,0,0,0,0,5207,26,5160,1064,107,18,6,4462,25,4419,900,87,8,2,4462,25,4419,13,0,0,0,0,5
72127003.25,333,0,333,29,3,0,0,267,0,267,0,0,0,0,406,0,406,130,6,4,0,285,0,285,92,6,4,0,285,0,285,0,0,0,0,0,0
721270003.4,5561,30,5459,686,12,73,0,4534,28,4504,2,0,0,0,7114,40,7038,1270,138,31,8,5824,36,5760,1014,114,20,7,5824,36,5760,9,12,2,0,4,1
72127003.11,520,27,493,106,0,0,0,353,2,352,0,0,0,0,746,0,739,233,7,3,2,516,0,509,171,5,2,2,516,0,509,3,1,0,0,0,3
72127003.29,220,0,220,44,0,0,0,189,0,189,0,0,0,0,231,0,231,37,0,0,0,219,0,219,35,0,0,0,219,0,219,0,0,0,0,0,0
721270002.6,2815,24,2791,519,26,0,0,2220,24,2199,0,0,0,0,2702,24,2663,861,70,8,5,2311,24,2273,726,62,7,2,2311,24,2273,6,3,0,0,1,4
72127002.10,1287,11,1276,108,0,0,0,1023,11,1009,0,0,0,0,1082,17,1048,275,36,3,4,911,15,882,229,33,3,4,911,15,882,10,2,0,0,1,1
72127003.17,1942,0,1922,565,0,0,0,1064,0,1064,0,0,0,0,1820,0,1810,519,47,4,3,1367,0,1359,386,41,4,2,1367,0,1359,3,3,0,0,1,1
72127002.26,1668,21,1648,190,6,0,8,1303,21,1282,0,0,0,0,1512,13,1488,416,76,17,3,1368,11,1346,354,64,14,3,1368,11,1346,6,5,0,0,0,0
72127003.14,4597,46,4524,1444,0,0,0,2964,30,2909,25,0,0,0,4089,34,3996,1170,106,18,4,3622,34,3530,1023,93,14,4,3622,34,3530,28,3,2,0,12,13
72127002.19,2134,67,2005,180,11,64,0,1786,45,1741,0,0,0,0,2065,21,2012,424,72,25,0,1968,21,1916,399,65,24,0,1968,21,1916,10,18,0,0,0,3
72127002.20,2287,25,2260,347,0,0,4,1850,18,1833,0,0,0,0,2096,16,2058,478,105,2,0,1841,11,1810,410,86,2,0,1841,11,1810,6,1,5,0,0,8
72127002.27,3206,48,3155,406,3,0,22,2459,16,2442,0,0,0,0,3348,20,3319,975,173,8,5,2791,17,2767,852,151,7,4,2791,17,2767,3,0,0,0,2,2
721270002.8,4958,11,4893,471,33,47,0,4047,1,3997,0,0,45,0,4988,49,4875,774,171,29,2,4546,49,4436,673,155,28,1,4546,49,4436,19,22,1,0,1,18
72127002.17,2102,29,2073,178,0,7,5,1792,18,1772,0,0,0,0,2633,30,2569,429,109,27,1,2322,24,2269,365,95,21,1,2322,24,2269,14,6,0,0,2,7
72127002.25,3064,0,3064,168,31,0,0,2670,0,2670,0,0,0,0,2999,67,2915,383,79,10,3,2703,59,2629,342,65,8,1,2703,59,2629,9,1,1,0,1,3
72127002.14,3085,40,2938,139,19,89,0,2549,36,2497,15,0,0,0,3475,67,3370,512,148,33,5,3116,54,3028,455,133,27,5,3116,54,3028,9,16,3,0,0,6
72127002.16,3551,21,3530,257,19,33,16,2999,20,2979,0,0,0,0,4476,48,4380,542,92,40,2,4057,47,3972,488,79,32,2,4057,47,3972,1,27,0,0,8,2
72127002.15,3218,0,3218,917,3,3,0,2299,0,2299,0,0,0,0,2654,18,2616,766,89,14,1,2234,10,2210,614,79,13,1,2234,10,2210,8,3,0,0,0,3
721270002.4,4379,7,4337,1356,0,0,0,3136,4,3111,15,0,0,0,4238,22,4174,1216,103,24,9,3662,22,3600,1035,83,21,5,3662,22,3600,24,8,2,0,1,5
721270002.7,3547,56,3480,1437,33,0,0,2307,35,2262,10,0,0,0,2718,18,2672,775,68,13,6,2312,18,2269,650,46,8,4,2312,18,2269,13,1,1,0,4,6
721270002.2,836,20,816,71,0,0,0,757,20,737,0,0,0,0,774,7,760,90,17,3,1,740,7,726,90,17,3,1,740,7,726,4,3,0,0,0,0
72127004.15,3497,56,3441,1174,0,0,0,2867,25,2842,0,0,0,0,3926,20,3886,896,108,14,4,3359,18,3323,749,84,13,4,3359,18,3323,4,7,0,0,5,2
721270002.9,2948,0,2948,1418,16,3,0,1922,0,1922,0,0,0,0,2925,16,2890,1005,61,5,6,2488,13,2459,860,50,3,5,2488,13,2459,12,0,0,1,3,0
721270004.5,2389,0,2389,323,0,0,0,1998,0,1998,0,0,0,0,2535,22,2499,369,86,13,3,2228,22,2194,314,75,13,3,2228,22,2194,5,2,0,0,0,5
721270002.1,4676,41,4618,1787,84,10,0,3478,20,3438,15,0,0,0,4962,25,4890,1172,163,39,4,4127,16,4068,956,128,29,4,4127,16,4068,12,22,0,0,5,4
72127002.18,3591,33,3558,814,11,0,0,3024,35,2994,0,0,0,0,3373,26,3326,673,103,10,1,2980,25,2937,609,96,10,1,2980,25,2937,9,2,0,0,3,4
72127004.12,4398,47,4351,1539,0,0,0,3002,15,2987,0,0,0,0,3803,24,3765,966,216,20,6,3192,18,3160,829,164,17,6,3192,18,3160,6,1,0,0,6,1
72127004.11,690,0,690,133,0,0,0,463,0,463,0,0,0,0,1048,4,1044,291,19,2,0,727,4,723,209,18,2,0,727,4,723,0,0,0,0,0,0
72127004.25,3814,25,3789,1098,48,0,0,2923,20,2903,0,0,0,0,4183,30,4132,905,80,31,2,3355,27,3309,714,66,28,0,3355,27,3309,4,8,1,0,4,2
72127004.21,3114,6,3096,1434,27,20,0,2307,0,2297,10,0,0,0,3236,24,3204,743,82,10,5,2487,19,2460,594,57,8,3,2487,19,2460,3,0,0,0,0,5
72127004.26,2366,0,2366,416,0,0,0,1927,0,1927,0,0,0,0,2453,28,2413,349,55,5,0,2096,24,2064,283,34,2,0,2096,24,2064,5,0,0,0,0,3
72127004.24,3805,244,3560,546,0,0,0,3046,152,2899,0,0,0,0,3680,88,3578,195,88,14,2,3047,79,2957,147,61,11,2,3047,79,2957,0,5,0,0,3,3
72127004.14,1423,0,1400,667,0,0,0,961,0,941,0,0,25,0,2127,4,2119,578,156,3,7,1489,4,1481,436,96,3,7,1489,4,1481,3,0,0,0,0,1
72127004.17,1744,31,1713,410,0,0,0,1612,30,1582,0,0,0,0,1528,10,1497,288,44,11,0,1350,8,1322,244,31,9,0,1350,8,1322,10,4,0,0,2,4
72127004.27,2008,73,1904,619,0,0,0,1397,40,1327,30,0,0,0,1977,2,1969,482,41,6,4,1618,2,1610,402,35,5,4,1618,2,1610,2,0,0,0,1,3
72127004.22,4414,46,4369,531,19,0,0,3605,29,3577,0,0,0,0,4839,53,4758,672,166,19,8,4391,51,4314,608,144,17,8,4391,51,4314,6,7,0,0,4,9
72127003.15,331,3,328,85,0,0,0,293,3,290,0,0,0,0,362,2,357,89,2,0,0,262,2,257,71,2,0,0,262,2,257,1,0,0,0,2,0
72127003.10,2945,47,2882,519,17,0,0,2370,33,2319,18,0,0,0,3316,31,3266,630,89,14,1,2913,31,2864,542,76,14,1,2913,31,2864,7,0,0,0,3,8
721270003.7,4945,37,4908,829,14,0,0,4161,35,4121,0,0,0,0,5330,32,5279,809,138,15,6,4563,29,4521,697,124,9,6,4563,29,4521,3,3,0,0,3,4
721270003.9,1337,0,1337,335,12,0,0,927,0,927,0,0,0,0,1563,29,1533,387,38,1,0,1144,29,1115,298,32,1,0,1144,29,1115,0,0,0,0,0,0
72127003.22,1666,0,1666,253,0,0,0,1445,0,1445,0,0,0,0,1893,16,1873,378,37,8,4,1621,16,1601,330,29,6,4,1621,16,1601,3,1,0,0,0,0
72127003.23,1590,0,1590,348,0,0,0,1100,0,1100,0,0,0,0,1551,0,1536,554,25,1,0,1276,0,1261,476,18,1,0,1276,0,1261,10,0,0,0,2,3
72127003.24,108,0,108,19,0,0,0,94,0,94,0,0,0,0,180,0,180,56,4,0,0,130,0,130,34,2,0,0,130,0,130,0,0,0,0,0,0
72127004.23,2677,28,2602,628,3,48,0,2294,28,2241,0,0,25,0,3191,17,3161,471,56,9,6,2848,12,2823,420,46,9,1,2848,12,2823,1,8,1,0,3,0
721270004.3,4359,62,4255,462,44,1,0,3729,69,3629,30,0,0,0,4422,46,4340,613,137,26,4,3844,44,3768,510,102,25,3,3844,44,3768,9,11,4,0,3,5
721270004.2,3857,40,3801,494,11,17,0,2728,39,2676,0,0,9,0,4529,53,4455,506,87,16,4,3732,48,3666,373,68,14,4,3732,48,3666,1,8,0,0,4,5
721270004.1,1803,6,1797,241,0,0,0,1400,4,1390,0,0,0,0,1814,19,1779,156,42,5,4,1547,15,1519,120,27,2,4,1547,15,1519,3,2,0,0,6,2
72127004.13,3094,13,3063,639,29,19,0,2335,11,2312,0,0,11,0,3156,23,3112,606,87,9,7,2424,17,2386,445,65,9,3,2424,17,2386,6,9,0,0,3,3
72127004.10,775,12,761,152,26,0,0,618,0,618,0,0,0,0,690,10,676,93,19,4,0,609,10,596,84,15,4,0,609,10,596,0,2,0,0,0,1
721270004.8,1013,30,983,323,4,0,0,834,29,806,0,0,0,0,842,6,833,216,27,3,0,718,6,710,185,20,1,0,718,6,710,1,0,0,0,0,1
72127004.18,2501,40,2460,611,29,0,0,2013,22,1991,0,0,0,0,2831,14,2805,1013,57,11,2,2452,14,2427,920,46,6,1,2452,14,2427,5,1,0,0,2,3
721270005.2,4114,68,4045,1091,0,0,0,3416,49,3366,0,0,0,0,4545,25,4510,1338,67,5,48,3921,23,3891,1174,57,2,44,3921,23,3891,5,0,0,0,0,2
721270005.1,1502,12,1490,281,0,0,0,1302,13,1291,0,0,0,0,1305,12,1287,400,20,2,0,1086,12,1068,348,18,2,0,1086,12,1068,4,1,0,0,0,1
72127004.20,3440,32,3408,940,0,0,0,3082,33,3051,0,0,0,0,2814,13,2786,590,68,9,2,2422,12,2396,519,58,8,1,2422,12,2396,3,4,1,0,4,2
721270004.6,3302,38,3249,388,1,0,0,2709,48,2656,0,0,0,0,3874,30,3821,398,107,8,3,3337,30,3286,352,90,7,2,3337,30,3286,9,3,0,0,4,5
721270004.4,4106,22,4084,233,0,0,0,3441,24,3419,0,0,0,0,4515,65,4433,276,63,14,3,3854,63,3774,243,59,14,3,3854,63,3774,2,11,0,0,0,4
721270004.7,2559,45,2514,210,0,0,0,2061,6,2053,0,0,0,0,3345,35,3295,321,89,19,5,2847,32,2801,258,70,18,4,2847,32,2801,3,9,1,0,1,0
721270005.6,2055,21,2036,335,96,0,0,1772,21,1752,0,0,0,0,2492,32,2456,388,89,6,1,2120,29,2089,322,73,5,1,2120,29,2089,2,0,0,0,0,0
721270005.4,5462,16,5444,1067,68,0,0,4315,16,4298,0,0,0,0,4918,13,4896,881,133,7,6,4085,11,4066,748,114,5,4,4085,11,4066,2,0,0,0,5,1
72127003.13,3076,30,3046,592,11,2,0,2354,28,2326,0,0,0,0,3288,23,3258,448,84,7,5,2701,23,2671,355,60,7,5,2701,23,2671,0,4,0,0,0,3
721270004.9,1376,0,1376,96,18,6,0,1230,0,1230,0,0,0,0,1553,18,1519,176,52,17,2,1334,16,1304,150,49,16,2,1334,16,1304,3,7,0,0,0,4
72127004.19,4557,73,4442,543,2,43,0,3706,55,3651,0,0,0,0,5192,48,5115,615,112,24,3,4286,41,4221,507,96,17,3,4286,41,4221,9,7,0,0,4,4
72127004.16,4265,0,4265,1728,74,0,0,3271,0,3271,0,0,0,0,4590,21,4546,846,90,19,3,3651,20,3612,670,84,15,3,3651,20,3612,8,5,0,0,2,4
721270005.7,2408,23,2385,345,0,0,0,2045,23,2023,0,0,0,0,2874,17,2842,518,75,4,2,2409,15,2380,438,61,3,1,2409,15,2380,7,2,3,0,2,0
721270005.3,795,78,718,72,0,0,0,607,55,551,0,0,0,0,936,3,930,196,17,2,0,806,3,800,169,12,2,0,806,3,800,1,1,0,0,1,0
721270005.8,3933,268,3664,688,0,0,0,3324,248,3081,0,0,0,0,4212,44,4153,548,85,9,28,3359,32,3315,424,64,5,23,3359,32,3315,4,1,0,0,5,2
721270005.5,1997,96,1903,483,0,0,0,1554,55,1500,0,0,0,0,2174,15,2157,459,32,5,62,1775,15,1758,382,25,4,56,1775,15,1758,1,0,0,0,0,1
721270002.5,3348,29,3320,296,39,0,0,3066,0,3066,0,0,0,0,5017,61,4904,580,193,56,4,4498,57,4396,524,167,42,4,4498,57,4396,7,26,0,0,5,7
721290086.1,2807,0,2807,889,0,0,0,2137,0,2137,0,0,0,0,3565,18,3541,730,113,2,3,2913,18,2890,592,83,1,3,2913,18,2890,0,0,0,0,5,0
721290086.2,1816,9,1807,929,0,0,0,1608,10,1598,0,0,0,0,1857,10,1841,341,59,6,5,1524,10,1511,290,46,3,2,1524,10,1511,1,1,0,0,1,0
721290086.4,1587,0,1578,346,0,10,0,1286,0,1275,0,0,10,0,2019,2,2016,345,49,2,0,1618,2,1615,282,32,2,0,1618,2,1615,0,0,0,0,0,1
721290086.3,837,0,825,174,0,11,0,689,0,677,0,0,12,0,1180,1,1179,218,23,0,0,960,1,959,180,20,0,0,960,1,959,0,0,0,0,0,0
721290086.6,2010,0,2003,532,37,7,0,1614,0,1608,0,0,7,0,2188,10,2173,296,44,1,7,1687,5,1677,234,29,1,7,1687,5,1677,1,0,1,0,1,2
721290086.5,1725,0,1724,623,0,1,0,1393,0,1392,0,0,1,0,1451,2,1445,255,48,7,2,1178,2,1172,210,30,6,1,1178,2,1172,1,3,0,0,0,0
721290087.5,4190,0,4190,1310,10,0,0,3504,0,3504,0,0,0,0,4106,7,4093,704,80,2,8,3426,7,3413,583,76,2,8,3426,7,3413,0,1,1,0,4,0
721290086.7,2871,0,2871,826,0,0,0,2320,0,2320,0,0,0,0,2832,16,2807,441,88,13,0,2358,15,2334,375,73,10,0,2358,15,2334,0,2,1,0,5,1
721290087.1,4002,0,4002,1562,5,0,0,3299,0,3299,0,0,0,0,4358,13,4336,692,82,14,5,3638,13,3618,602,75,11,4,3638,13,3618,1,0,0,0,3,3
721290086.8,3469,0,3446,1070,0,23,0,2476,0,2476,0,0,0,0,3574,16,3555,684,116,8,1,3023,14,3007,604,108,6,1,3023,14,3007,0,0,0,0,0,2
721290087.3,4241,0,4241,1948,6,0,0,3404,0,3404,0,0,0,0,3441,2,3434,685,76,8,3,2915,0,2910,581,67,6,2,2915,0,2910,0,2,0,0,2,1
721290087.6,2901,0,2814,1112,12,65,0,2355,0,2330,20,0,0,0,3166,7,3156,480,67,9,0,2644,7,2634,406,53,8,0,2644,7,2634,0,0,1,0,1,1
721290087.4,986,0,986,246,0,0,0,905,0,905,0,0,0,0,997,4,990,172,40,3,3,859,4,853,152,35,1,2,859,4,853,0,0,0,0,2,0
721290087.2,3144,0,3144,825,113,0,0,2710,0,2710,0,0,0,0,2959,1,2954,391,142,6,7,2478,1,2475,326,120,0,7,2478,1,2475,0,0,0,0,1,1
72131033.18,1484,101,1342,219,149,13,0,1138,63,1060,0,0,10,0,1839,2,1829,174,83,9,8,1375,0,1369,131,62,9,7,1375,0,1369,2,0,2,0,2,0
72131033.19,3201,69,3109,279,152,0,0,2361,18,2322,0,0,0,0,3124,16,3104,247,105,3,4,2659,15,2640,210,85,3,4,2659,15,2640,0,0,1,0,1,2
721310033.5,457,3,453,10,0,0,0,378,3,375,0,0,0,0,447,4,443,21,10,0,1,388,4,384,19,9,0,1,388,4,384,0,0,0,0,0,0
