GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap
0900101-132,127,31,63,27,2,6,0,96,27,47,19,1,5,0,168,21,100,62,0,0,0,77,14,42,21,0,0,0,137,17,92,47,0,0,0,60,7,38,15,0,0,0,171,23,103,29,7,20,1,135,22,84,24,3,9,1
0900101-131,5936,3235,1802,644,40,277,3,4834,2833,1334,461,32,218,3,6078,2950,1625,1234,5,355,7,4296,2563,817,740,0,173,0,6033,3072,1595,1023,120,316,6,4269,2696,623,646,75,213,0,6832,2701,2799,903,139,417,5,5430,2336,2055,672,106,326,2
0900101-142,6247,1578,2479,2028,43,297,26,4839,1382,1795,1512,31,231,14,6155,1374,2981,1806,118,179,0,3164,1201,776,1110,2,59,0,5891,1420,2411,2212,136,159,0,3410,1275,867,1253,6,16,0,6849,1876,3101,1580,158,364,12,5366,1694,2203,1211,109,293,12
0900101-123,9555,8532,433,208,31,355,7,7331,6642,278,140,24,249,4,9683,8612,786,182,1,202,0,7635,6951,541,39,0,92,0,9776,8511,773,212,1,350,0,7754,7025,456,74,0,199,0,9410,7856,669,350,65,379,15,7650,6535,466,236,48,283,8
0900101-127,8728,7983,327,121,22,256,2,6811,6288,225,89,16,180,2,9106,8293,500,236,5,165,0,6843,6366,307,86,0,88,0,8781,7845,481,331,5,200,0,6616,6110,260,136,0,110,0,8702,7421,626,249,80,251,5,7030,6145,404,169,49,182,5
0900101-179,1486,1328,51,28,4,74,2,1056,950,34,27,4,47,2,1698,1524,25,7,0,136,0,1038,988,13,3,0,33,0,1827,1633,41,6,0,145,0,1176,1112,16,2,0,39,0,1481,1260,86,39,3,75,3,1143,985,65,29,3,49,3
0900101-105,10179,6360,2244,1173,78,462,11,8096,5330,1605,862,54,332,6,10850,5612,2986,1805,117,630,24,7220,4536,1173,1301,1,214,10,10817,5570,3047,1867,169,519,25,7380,4500,1227,1341,1,240,10,10611,5920,2978,1190,151,488,14,8615,5191,2116,885,116,374,13
0900101-053,1880,557,971,182,23,118,2,1381,460,665,126,13,85,1,2013,756,1019,171,20,81,0,694,396,188,87,14,2,0,2073,725,1017,253,12,86,0,835,429,227,163,5,7,0,2001,331,1298,171,52,92,2,1427,265,888,111,43,70,2
0900101-098,2416,2151,174,43,17,32,8,1710,1552,102,23,10,20,6,2404,2071,255,54,8,31,0,1783,1557,166,48,0,16,0,2445,2077,297,56,7,27,0,1778,1604,124,41,0,10,0,2260,1855,266,36,13,48,1,1795,1517,170,29,7,38,1
0900707-011,6683,6315,183,69,22,97,11,5293,5052,119,42,16,60,7,6599,5861,254,242,21,242,0,5530,4965,204,249,0,124,0,6604,5738,195,266,21,383,0,5530,4920,150,269,0,199,0,6733,6128,273,91,67,118,7,5784,5357,177,62,54,86,7
0900707-029,2550,1907,210,359,32,78,9,2056,1602,129,250,27,65,6,2467,1548,377,467,9,71,3,1727,1166,251,262,4,35,0,2253,1371,474,425,14,56,1,1711,1096,327,254,6,25,0,2423,1518,343,428,52,119,6,2004,1331,248,320,35,90,4
0900707-024,898,630,72,149,8,53,3,751,555,47,101,6,46,3,912,590,107,133,9,80,0,739,520,60,104,4,49,0,959,585,123,178,10,73,0,762,509,64,138,6,44,0,778,485,91,177,10,34,1,673,442,73,142,9,22,1
0900101-151,5269,4505,251,178,16,321,0,3959,3418,178,133,9,220,0,5197,4151,429,192,54,385,0,3850,3315,183,168,38,138,0,5117,4194,309,206,55,357,17,3740,3215,136,187,54,149,0,5333,4114,459,238,53,419,3,4239,3338,330,165,45,317,2
0900101-158,2483,2102,114,107,8,158,1,1860,1594,83,81,5,102,1,2662,2075,371,37,10,196,0,1921,1653,162,25,0,84,0,2739,2041,469,37,9,205,0,1971,1677,186,26,0,82,0,2504,1891,221,128,35,229,6,2020,1572,155,101,25,162,6
0900101-019,9657,5683,1887,1638,90,429,17,8183,5216,1410,1182,60,316,15,10106,4860,2186,2699,50,366,97,7296,4063,1273,1736,8,199,0,9039,4506,1953,2444,35,147,123,6781,3781,1207,1705,8,83,0,9908,4755,2321,2046,151,420,14,8549,4471,1776,1600,105,344,7
0901515-005,1749,1650,45,14,19,22,0,1380,1314,32,4,16,14,0,1721,1634,71,16,13,6,0,1440,1400,30,4,8,0,0,1653,1571,66,14,12,11,0,1395,1350,30,4,8,4,0,1649,1496,61,31,43,25,2,1346,1235,39,22,35,18,0
0901111-035,4094,3070,418,487,108,111,13,3570,2745,322,400,77,88,13,3857,2811,521,615,106,67,0,3270,2567,323,363,106,2,0,4029,2743,762,602,71,79,0,3160,2468,325,332,78,21,0,3966,2711,508,579,104,160,20,3482,2469,387,464,81,130,15
0901111-015,11093,7967,998,1145,320,915,58,8707,6424,699,812,212,681,39,11972,8215,1634,1434,303,779,63,9314,6777,1134,855,93,349,0,11981,8188,1813,1335,389,713,67,9345,6665,1194,924,109,328,0,11214,7650,1327,1142,369,929,165,8736,6258,888,781,254,652,100
0901111-031,2342,1152,342,438,60,382,3,2036,996,312,403,46,296,2,2159,1224,166,55,211,479,0,1679,1046,150,53,167,280,0,2301,1355,239,66,234,359,0,1838,1205,190,68,185,220,0,2372,1246,222,175,116,633,8,1922,1053,159,122,84,507,7
0901111-028,4528,3003,408,447,204,551,6,3673,2487,330,357,133,406,5,4746,2792,671,774,237,413,6,3972,2394,578,608,160,256,0,4607,2564,895,734,214,381,7,3866,2273,689,536,116,266,0,4148,2455,545,689,251,258,14,3606,2144,462,638,188,209,8
0901111-002,7058,6417,269,213,84,131,5,5260,4876,145,127,47,84,3,6868,6283,212,149,43,185,10,5255,4837,133,133,31,111,0,6804,6119,227,240,51,182,0,5258,4790,135,182,33,114,0,6824,5854,343,211,170,180,6,5389,4738,218,131,118,126,3
0901111-004,3839,3521,121,69,38,106,3,2812,2625,68,35,26,65,2,3804,3368,199,115,5,102,18,2925,2658,130,85,3,39,0,3956,3543,259,117,8,26,0,2995,2745,136,89,8,14,0,3854,3355,206,116,84,106,0,3086,2717,147,82,69,81,0
0901111-026,2406,2321,41,4,6,31,1,1969,1912,28,3,5,22,1,2469,2330,58,69,3,12,0,1970,1910,39,10,0,8,0,2499,2351,59,77,3,12,0,1945,1880,38,10,0,14,0,2352,2193,56,19,17,31,6,2013,1896,44,9,12,24,0
0901111-043,7603,7142,184,46,38,193,2,5993,5705,115,28,23,120,2,7431,6844,347,77,36,61,25,5775,5510,144,34,24,35,25,7396,6749,339,119,47,105,29,5840,5510,155,59,34,53,30,7628,6856,314,103,57,232,10,6283,5753,209,58,43,149,9
0901111-036,5297,4872,128,92,142,105,4,4172,3907,68,53,90,69,3,5242,4520,96,428,107,91,0,3995,3670,45,180,85,15,0,5223,4490,170,384,61,118,0,3860,3545,110,134,64,15,0,5149,4555,180,81,176,109,18,4133,3718,110,51,128,71,7
0900909-149,3330,3105,80,15,13,115,2,2414,2285,39,8,8,67,2,3107,2809,164,3,0,128,0,2198,2065,62,3,0,69,0,3300,2863,282,2,16,137,0,2320,2116,131,3,16,60,0,3171,2780,124,55,23,152,6,2463,2197,82,38,15,103,2
0900909-102,6518,3320,1441,1293,57,530,20,5090,2865,951,854,42,428,12,6451,3093,1689,1140,41,642,0,3675,1979,779,716,30,191,0,6465,3145,1849,1070,59,525,0,3821,2121,898,655,34,124,0,6640,3030,1610,1333,159,695,9,5237,2615,1077,961,103,570,5
0900909-116,4890,302,441,4120,99,116,8,3438,282,250,2856,64,88,7,4424,182,431,3678,116,82,0,2737,110,174,2387,45,22,0,5539,209,237,4900,133,93,0,3258,146,96,2956,73,24,0,5817,510,1038,4319,84,149,5,4302,459,642,3161,58,133,5
0900909-118,537,14,47,480,10,3,1,368,12,25,330,7,2,1,682,33,281,353,0,15,0,462,32,109,317,0,0,0,450,25,162,277,0,1,0,362,26,73,259,0,2,0,587,13,100,484,13,14,0,400,9,48,345,10,8,0
0900909-127,5699,2241,732,2712,78,96,12,4714,2123,520,2023,58,85,10,5251,1964,978,2250,74,178,49,4270,1882,591,1660,53,87,0,5047,1918,1051,2063,62,147,48,4151,1849,618,1559,42,95,0,4167,1021,734,2332,78,149,8,3440,917,561,1876,68,126,6
0900909-117,2187,352,236,1563,47,81,4,1675,344,160,1117,32,71,3,1846,66,257,1557,16,0,0,1204,60,175,958,15,0,0,2073,46,336,1761,20,0,0,1365,46,239,1073,20,0,0,2296,65,483,1766,67,24,1,1514,50,278,1174,47,18,1
0900909-105,888,215,303,333,11,65,0,648,188,191,235,8,47,0,827,204,364,242,25,26,0,605,190,202,184,1,25,0,844,185,380,259,26,30,0,572,140,214,205,0,14,0,894,252,334,287,31,52,6,656,213,214,205,26,32,3
0900909-155,3959,3628,128,81,10,116,4,3242,3000,91,58,9,89,4,3855,3531,40,145,17,139,0,3228,2954,36,122,9,106,0,3599,3321,30,79,7,157,0,3013,2829,30,73,0,75,0,3849,3313,250,107,33,133,3,3370,2976,180,81,30,94,2
0900909-154,7769,6303,934,187,40,316,3,6243,5266,602,124,31,224,2,7717,6313,531,250,21,569,31,6660,5605,331,181,21,475,34,7646,6419,551,164,25,466,32,6636,5731,304,136,24,397,29,7633,5657,1183,274,115,394,17,6296,4886,812,206,92,278,14
0900707-001,3994,3796,74,50,24,59,7,3207,3072,54,34,18,31,3,4268,4030,137,32,0,82,0,3370,3235,105,20,0,10,0,4234,4063,95,36,12,53,0,3450,3335,90,20,0,10,0,3749,3424,135,57,34,74,8,3192,2965,98,36,24,41,7
0900101-022,6206,3917,1368,640,35,282,10,5250,3514,998,490,29,243,6,6113,4149,972,696,67,279,23,4477,3496,383,492,15,73,0,5734,3969,815,636,64,290,26,4256,3326,335,466,15,89,0,6329,3657,1594,804,160,207,7,5407,3369,1138,636,103,176,5
0900101-015,5903,1635,2066,2160,82,145,10,4456,1446,1446,1492,62,98,8,6163,1467,2453,2205,65,279,0,4214,1309,1347,1450,16,100,0,6310,1455,2705,2126,65,211,34,4121,1146,1521,1323,20,98,35,6090,1055,2469,2508,133,154,22,4718,967,1832,1867,107,98,19
0900101-088,2097,1845,99,28,2,120,2,1418,1254,63,18,2,77,2,2068,1661,104,43,6,255,0,1317,1134,59,20,3,106,0,2077,1713,131,34,5,197,0,1308,1136,73,16,3,75,0,2168,1693,158,38,18,224,3,1621,1275,119,28,11,158,3
0900101-087,3886,3386,205,37,8,254,2,2637,2328,130,29,6,146,2,3918,3106,402,29,13,387,0,2465,2088,140,15,8,211,0,4073,3279,424,51,13,335,0,2623,2241,146,25,12,189,0,3847,3006,397,62,26,301,2,2827,2208,311,44,19,206,0
0900505-050,11242,10230,583,285,102,150,12,8944,8302,374,163,73,95,8,10798,9983,388,229,203,130,15,8920,8550,144,45,130,39,0,10730,9682,517,198,311,164,17,8700,8250,209,35,175,24,0,10224,8812,684,333,189,199,21,8553,7547,463,232,157,135,15
0900505-042,8,7,1,0,0,0,0,6,5,1,0,0,0,0,9,6,2,1,0,1,0,7,5,1,0,0,0,0,10,7,1,1,0,1,0,6,5,1,0,0,0,0,22,16,3,1,1,2,2,19,16,0,1,1,2,2
0900303-003,5821,5076,188,112,17,440,4,4151,3723,101,69,8,257,2,5475,4424,162,27,7,842,0,3788,3326,96,25,4,321,0,5510,4380,195,28,0,886,0,3758,3283,112,25,0,344,0,6138,4520,280,211,52,986,6,4601,3596,177,119,33,620,6
0900303-002,5023,4281,175,127,18,430,7,3867,3385,105,86,11,278,3,4952,3838,79,109,16,930,0,3541,3194,66,39,0,230,0,5115,3794,109,143,33,1067,0,3538,3086,55,49,0,327,0,5420,3996,252,187,64,884,1,4443,3504,173,125,48,566,1
0900303-001,7254,6433,250,112,41,439,3,5304,4814,141,71,23,270,2,7911,6465,606,30,0,694,0,5291,4850,253,8,0,179,0,7687,6232,596,6,24,623,0,5219,4801,268,8,0,149,0,7374,5915,384,197,50,738,9,5540,4590,234,139,36,487,8
0900303-040,11232,8214,1223,1624,51,183,15,9669,6881,1134,1515,41,137,10,10979,7809,1198,1759,287,297,0,9118,6678,906,1328,103,117,0,10405,7471,1209,1647,125,246,1,8801,6538,866,1230,46,118,0,9615,6927,1043,1275,135,190,10,8272,5907,901,1167,117,147,6
0900303-039,2516,2308,70,69,11,63,2,2026,1895,43,40,6,43,2,2328,1796,95,264,118,116,0,1851,1619,38,139,31,21,0,2488,2009,100,325,68,62,0,2021,1786,44,167,21,4,0,2243,1892,121,100,12,100,3,1980,1712,90,77,8,78,3
0900303-082,5924,521,3672,1692,102,358,16,4220,480,2468,1137,72,305,12,6169,700,3406,1740,35,662,1,3849,638,2206,868,12,88,0,5855,882,3153,1781,31,386,1,3825,766,2059,908,10,96,0,5779,623,3037,1922,100,515,10,4319,584,2146,1359,70,404,6
0900303-125,2839,2641,81,52,9,60,0,2220,2095,47,28,6,45,0,3283,2820,208,98,50,192,0,2510,2245,130,55,4,75,0,3237,2752,235,71,44,210,0,2450,2195,135,35,4,80,0,3021,2573,193,112,33,111,2,2410,2108,122,63,21,84,2
0900303-126,3958,3487,221,134,15,114,0,3218,2909,137,83,13,76,0,3113,2763,155,19,0,179,0,2395,2219,104,19,0,60,0,3412,2912,172,109,9,221,0,2470,2244,124,49,0,55,0,3751,3059,357,169,35,138,3,3157,2636,270,130,29,99,3
0900303-124,5464,4490,524,303,46,120,8,4388,3706,361,217,27,85,7,4783,3815,666,242,409,40,0,4232,3437,531,110,20,39,0,5006,3913,855,173,140,63,0,4335,3438,716,125,0,64,0,5311,3953,767,304,81,182,6,4443,3405,566,239,69,145,5
0900303-146,3193,2904,115,48,20,115,2,2433,2253,73,26,14,76,0,3185,2756,176,7,0,249,5,2506,2229,111,4,0,157,0,3299,2854,247,40,6,141,4,2520,2215,154,38,6,104,0,3220,2854,145,63,36,109,3,2526,2287,72,42,32,73,0
0900303-143,4013,3771,108,43,10,84,3,3100,2955,56,23,5,56,1,4434,4137,164,24,0,115,9,3365,3184,105,14,0,66,0,4404,4019,261,6,0,116,8,3375,3166,136,4,1,69,0,3919,3500,173,60,34,118,2,3112,2840,117,35,17,81,0
0900303-147,2558,2300,99,74,11,89,3,1987,1806,63,60,6,55,2,2696,2337,126,97,4,180,0,2029,1816,72,29,4,109,0,2681,2433,90,36,3,117,0,1975,1804,72,23,4,72,0,2510,2001,140,114,32,228,7,2028,1667,108,73,17,157,5
0900303-115,4430,3799,314,109,31,213,3,3542,3130,210,68,18,134,2,4276,3576,375,132,22,188,0,3346,2912,237,77,17,94,0,4244,3394,339,243,38,263,0,3227,2768,200,111,25,124,0,4484,3365,574,259,63,268,6,3714,2923,372,160,57,202,5
0900303-109,4848,3294,934,454,40,208,5,3999,2899,624,340,28,142,5,5288,2998,1318,396,39,539,0,3836,2544,767,309,25,197,0,5065,2890,1219,418,58,500,0,3690,2513,685,339,32,134,0,4665,2644,1270,595,55,222,7,3890,2360,939,439,37,159,6
0900303-112,6234,3727,1902,589,37,119,17,4870,3244,1226,356,23,83,10,6224,2969,2958,468,0,14,0,3830,1759,1829,224,0,10,0,6139,2672,3044,699,0,18,0,3914,1706,1875,316,0,15,0,6229,2858,2494,933,85,146,22,4803,2523,1646,633,53,95,18
0900303-043,5281,4334,239,179,18,527,7,4252,3570,168,128,12,383,6,5732,4739,100,138,14,709,30,4269,3881,69,117,7,175,0,5700,4436,229,163,14,827,35,4246,3659,131,130,8,304,0,5944,4296,368,338,52,855,4,4834,3660,252,238,43,611,3
0900303-044,308,253,14,10,1,30,0,248,208,9,7,0,21,0,357,286,2,2,2,65,3,286,253,2,0,0,25,0,334,262,7,6,2,60,3,283,238,7,0,2,34,0,294,230,24,3,5,29,1,250,208,20,2,2,16,1
0900303-049,6114,5253,201,202,26,449,6,4768,4199,126,132,21,298,5,5888,4577,334,176,98,620,44,4012,3548,107,139,13,166,0,6045,4642,376,183,94,704,21,4005,3552,119,139,18,177,0,6175,4523,371,303,66,913,6,4842,3769,219,207,40,602,6
0900303-104,4205,1104,2334,917,62,62,15,2866,955,1402,556,34,40,5,4277,892,2712,772,6,62,0,2971,748,1769,428,0,20,0,4046,921,2500,778,0,14,3,2784,754,1613,423,0,0,0,4470,965,2683,953,76,84,13,3156,836,1707,640,48,64,11
0900303-103,387,126,202,62,7,8,0,383,126,198,61,7,8,0,381,108,221,52,0,0,0,295,79,170,46,0,0,0,408,104,245,62,0,0,0,298,82,170,46,0,0,0,427,95,263,80,2,5,0,399,95,240,72,2,3,0
0900303-139,5121,4790,141,67,22,104,1,3903,3706,84,39,14,63,1,4955,4743,93,28,23,67,12,3764,3631,65,2,10,37,0,5096,4788,97,41,23,162,0,3848,3674,65,8,14,86,0,5441,4648,294,151,67,260,1,4230,3688,207,103,48,175,0
0900303-140,4329,4044,130,80,13,78,5,3423,3234,85,41,11,61,3,4077,3833,119,109,5,15,0,3418,3249,98,59,5,9,0,4072,3713,134,190,32,14,0,3456,3191,110,116,27,11,0,4559,3933,257,136,74,150,2,3720,3297,172,83,54,104,0
0900909-022,3281,2864,90,63,21,246,0,2439,2196,47,37,9,154,0,3430,2825,65,160,6,420,0,2635,2279,43,112,5,195,0,3509,2955,58,152,5,383,0,2745,2377,40,105,4,220,0,3566,2869,180,97,30,344,2,2736,2276,120,65,26,220,1
0900303-159,4689,3928,167,207,9,389,2,3500,3001,107,142,7,247,1,4966,3756,340,344,100,619,0,3470,2735,223,168,0,344,0,4968,3683,401,364,119,631,0,3446,2592,276,190,0,388,0,4789,3523,242,290,31,685,2,3623,2785,169,190,18,442,1
0900303-165,5589,4474,658,277,27,224,12,4310,3580,420,173,14,155,9,6096,4488,547,432,260,498,90,4446,3328,369,295,178,265,0,6027,4326,510,414,260,638,57,4310,3245,317,292,174,269,0,5723,4034,917,438,92,350,10,4551,3330,659,320,70,247,4
0900303-057,10578,10055,183,160,53,135,12,7869,7554,106,92,40,82,7,10619,10166,69,89,49,194,29,8064,7806,69,82,24,69,0,10662,10089,222,80,7,214,30,8092,7681,220,76,4,94,0,10163,9052,404,215,131,235,14,7972,7300,213,124,107,139,6
0900303-058,704,668,13,12,5,8,1,517,496,7,7,3,5,0,686,659,15,0,13,8,0,556,529,15,0,6,0,0,699,688,13,0,0,0,0,553,539,13,0,0,0,0,740,667,20,11,20,10,2,580,526,18,3,16,9,2
0900303-060,7394,228,1335,5947,95,145,25,5299,214,857,4242,65,106,20,7019,125,1440,5718,166,20,0,4188,114,824,3212,110,9,0,7094,85,1492,5653,83,10,0,4296,83,891,3293,46,0,0,7338,104,1320,6075,114,42,13,5415,89,837,4551,89,25,7
0900303-032,6212,4340,799,797,39,312,7,5058,3770,535,526,30,239,5,6293,3492,1620,1036,25,193,0,4730,3050,895,635,0,138,0,6290,3442,1508,1165,112,150,0,4880,2975,950,745,80,98,0,6424,3269,1541,1267,141,411,25,5198,2958,1024,890,117,300,19
0900505-025,4110,3541,261,97,34,197,7,3013,2645,175,57,19,121,3,3713,3153,332,25,0,159,21,2736,2458,186,25,0,44,0,3963,3396,288,54,19,171,21,3006,2657,194,41,6,83,0,4151,3004,570,185,75,258,5,3231,2440,393,127,57,181,4
0900505-031,2782,2632,56,50,6,37,1,2332,2218,44,39,6,24,1,2721,2486,70,100,0,65,0,2325,2215,45,8,0,55,0,2700,2438,88,134,0,40,0,2250,2145,50,8,0,40,0,2680,2390,98,58,31,65,1,2338,2104,79,46,25,45,1
0900505-005,1485,1440,17,13,5,11,4,1172,1143,10,6,3,9,2,1518,1467,29,17,0,13,0,1200,1155,25,10,0,15,0,1484,1440,23,15,0,13,0,1135,1100,15,10,0,15,0,1361,1257,31,26,25,14,2,1160,1082,22,15,22,11,1
0900303-048,7235,6294,263,164,19,525,7,5417,4835,154,99,8,327,5,7633,6040,584,113,1,882,0,5370,4557,355,101,1,357,0,7653,5736,768,125,2,1012,0,5502,4520,506,100,2,387,0,7595,5718,382,256,63,1150,0,5818,4572,236,175,45,755,0
0900303-008,5399,5054,196,40,25,90,2,4219,4017,118,24,12,52,2,5633,5337,175,16,10,118,0,4394,4308,70,7,0,10,0,5464,5160,189,16,10,107,0,4225,4141,72,7,0,10,0,5498,4865,286,86,70,157,1,4426,4014,182,50,49,117,1
0900303-145,3617,3247,122,133,15,114,6,2849,2580,85,109,11,72,4,3893,3449,148,96,17,188,0,3036,2720,93,86,16,121,0,3636,3314,111,80,2,133,0,2906,2689,65,71,1,78,0,3811,3214,207,96,54,212,2,2956,2572,121,57,40,149,1
0900303-141,6242,5729,256,121,34,122,2,4896,4577,148,67,24,79,1,6797,5729,573,263,0,238,0,5122,4531,321,121,0,146,0,6432,5223,609,396,51,258,0,4912,4222,353,177,1,166,0,6310,5345,492,193,81,193,9,5141,4510,309,138,49,122,5
0900303-144,4306,3760,254,130,26,157,3,3380,3031,153,80,17,108,0,4112,3672,174,171,0,161,1,3250,3024,102,86,0,42,0,4534,4047,161,115,0,218,1,3385,3125,121,88,0,60,0,4343,3590,346,190,57,175,8,3564,3084,217,108,31,125,3
0900303-153,9456,6975,1040,792,72,689,22,7516,5763,685,545,47,507,12,9303,7076,1064,925,77,540,10,7187,5753,764,371,42,257,0,9284,7252,1087,774,74,433,12,7370,5931,784,370,37,235,0,9321,6510,1112,904,151,699,10,7839,5692,828,671,93,561,4
0900303-026,8303,2297,2634,3157,101,478,24,6012,2038,1719,2025,63,343,14,8316,1725,3952,2898,48,145,14,5442,1525,2140,1653,4,120,0,8002,1645,3139,3426,78,50,15,5276,1525,1777,1929,4,45,0,8142,1533,3212,3292,237,384,17,6113,1405,2180,2353,161,299,14
0900303-062,2106,1149,320,564,22,101,3,1846,1070,260,452,14,89,3,2132,1122,347,477,0,212,0,1726,1037,290,308,0,94,0,2033,1102,343,391,0,233,0,1668,983,295,278,0,99,0,2195,1235,363,489,40,139,4,1894,1101,289,409,35,113,4
0900303-063,4808,1504,1312,1898,87,200,12,3880,1398,965,1413,62,164,10,4459,1748,1171,1424,31,315,13,3330,1560,801,811,9,124,0,4562,1627,1306,1525,22,291,14,3445,1455,892,980,11,85,0,4557,1445,1442,1577,104,229,9,4028,1358,1192,1330,94,221,8
0900303-061,8253,1357,2448,4159,116,590,34,6560,1266,1826,3180,92,452,22,8306,1223,2440,4387,111,415,19,5743,1170,1640,2678,83,145,0,8327,1331,2482,4414,31,402,87,5686,1240,1453,2762,20,155,0,8017,796,2451,4716,173,413,22,6487,745,1965,3711,144,318,20
0900101-167,3276,2830,199,182,13,60,2,2566,2260,134,119,9,48,1,3475,2746,300,390,1,71,0,2725,2211,208,260,0,43,0,3335,2772,347,123,1,69,0,2553,2180,226,97,0,47,0,3363,2336,504,414,33,96,4,2716,1995,320,303,30,79,4
0900101-166,4910,4296,246,254,10,112,9,4132,3706,177,165,8,74,6,5143,4085,449,351,0,284,0,4392,3651,358,227,0,157,0,5237,4008,614,292,0,326,0,4420,3554,464,212,0,179,0,5170,3800,576,596,36,158,9,4464,3416,433,448,27,120,9
0900101-091,2959,2660,150,59,16,84,0,2176,1995,98,29,8,47,0,3322,2786,124,24,3,386,3,2396,2143,107,0,0,151,0,3470,2787,296,22,3,363,3,2424,2054,222,1,0,150,0,2941,2411,216,104,36,155,2,2232,1877,141,72,30,94,2
0900101-042,1046,780,133,61,9,65,1,833,645,91,42,6,45,1,1307,667,394,102,0,306,0,959,518,214,85,0,143,0,1023,559,369,73,13,9,0,580,478,18,71,13,0,0,1021,728,143,72,12,45,5,854,625,103,50,9,36,5
0901313-021,9694,7429,884,985,126,426,11,7732,6301,515,580,82,317,8,10303,7320,1439,1108,25,589,0,7752,5907,944,607,24,269,0,10586,7279,1639,1416,23,475,0,7985,5852,1061,805,18,246,0,10665,6665,1633,1564,239,755,28,8624,5837,1038,1026,166,598,17
0901313-022,8366,6687,569,696,77,430,12,6673,5584,339,415,51,319,11,8248,6210,716,865,91,529,3,6728,5399,584,491,41,211,0,8290,6098,923,718,11,617,3,6674,5329,614,478,8,220,0,8218,5934,892,818,158,564,8,6752,5133,610,528,109,446,6
0901313-004,6650,6200,207,117,66,85,4,5148,4860,133,67,50,56,2,6476,6065,275,59,23,45,0,5192,4928,166,47,20,30,0,6327,5893,244,141,24,74,0,5107,4799,178,63,20,35,0,6323,5632,260,104,106,139,1,5144,4667,155,64,85,105,1
0900101-008,8156,1732,2964,3394,112,285,17,6306,1574,2189,2432,80,222,11,8607,1240,3870,3265,48,410,0,5437,1011,2235,2069,10,99,0,8762,1286,4372,3095,62,251,0,5406,1035,2302,1942,15,99,0,7971,1130,3309,3434,134,403,12,6294,1027,2532,2594,95,317,11
0900101-007,1495,174,734,598,21,35,10,1083,152,515,408,12,27,8,1710,66,1040,729,0,0,12,1017,58,596,356,0,0,0,1601,50,1031,620,0,0,0,983,43,579,364,0,0,0,1580,126,732,684,42,71,5,1184,111,514,513,27,55,4
0900101-045,7432,3534,2436,648,76,516,23,5748,2934,1738,457,53,359,14,8288,3539,2955,955,59,437,17,4525,2777,847,530,50,356,0,7845,3522,2911,624,117,466,27,4401,2848,787,347,45,371,0,8130,2559,3338,918,190,489,4,6244,2193,2346,674,153,345,3
0901313-025,6041,5503,206,83,60,225,5,4921,4510,131,53,44,196,3,5912,4962,425,79,65,381,0,4690,4260,205,35,65,115,0,5893,4914,249,151,124,455,0,4890,4320,245,99,75,140,0,5566,4640,260,122,91,371,24,4698,3941,186,87,71,336,16
0900101-168,4909,3751,579,475,22,120,7,3904,3126,368,317,16,86,6,4899,3494,570,840,0,62,0,3655,2860,343,427,0,15,0,4776,3667,714,412,10,52,0,3635,2975,425,208,6,13,0,5011,3032,1053,794,66,171,8,4066,2650,709,600,49,119,5
0900101-002,3997,3478,237,77,12,180,5,3011,2664,147,49,9,130,5,4438,3596,339,48,13,421,0,3266,2781,211,45,14,216,0,4384,3449,406,53,0,456,0,3225,2689,250,50,0,233,0,4429,3264,513,202,39,317,4,3463,2663,357,129,28,210,4
0900101-005,758,659,45,13,4,33,2,571,507,28,8,2,25,0,800,719,64,0,1,16,0,572,522,40,0,1,8,0,757,670,67,0,0,18,0,530,476,40,0,0,12,0,708,598,46,14,5,26,0,556,483,26,10,0,20,0
0900101-006,68,59,4,2,0,3,0,51,45,2,1,0,2,0,71,65,5,0,0,0,0,51,47,3,0,0,0,0,66,60,5,0,0,0,0,46,42,3,0,0,0,0,84,61,16,4,0,4,1,62,50,5,3,0,4,1
0900505-006,1420,1357,34,9,7,16,0,1141,1106,17,5,6,10,0,1302,1169,94,22,13,40,10,975,925,29,4,0,15,0,1291,1134,99,17,12,63,10,1010,955,29,4,0,25,0,1567,1433,61,25,12,38,0,1355,1254,40,17,11,28,0
0900303-022,8212,6822,715,475,57,215,3,6684,5732,462,322,44,162,3,7952,5587,1139,581,139,622,22,6236,4833,683,303,60,370,0,7783,5701,1149,488,122,415,0,6303,4883,711,285,50,377,0,8386,6016,1194,700,221,373,13,6865,5183,797,496,173,269,11
