GEOID10,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2018_ag,Dem_2018_ag,Rep_2018_ag,Tot_2018_gov,Dem_2018_gov,Rep_2018_gov,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres
45061018,489.6,342.0,136.6,478.7,335.1,136.6,386.0,275.0,106.0,388.0,279.0,108.0,540,392,140
45061019,570.0,406.0,155.0,552.0,377.0,164.0,489.0,342.0,143.0,494.0,352.0,142.0,657,469,160
45061020,156.0,51.0,101.0,146.0,45.0,100.0,111.0,39.0,72.0,111.0,38.0,73.0,167,54,112
45061021,140.0,63.0,76.0,137.0,63.0,69.0,80.0,40.0,38.0,82.0,39.0,43.0,166,78,86
45061024,128.0,95.0,29.0,125.0,93.0,29.0,109.0,86.0,23.0,107.0,86.0,21.0,209,163,46
45061016,359.0,166.0,190.0,340.0,154.0,180.0,280.0,143.0,128.0,279.0,152.0,127.0,383,193,189
45061008,331.0,217.0,108.0,327.0,225.0,95.0,276.0,184.0,86.0,279.0,188.0,89.0,387,259,123
45061001,387.0,103.0,271.0,367.0,106.0,246.0,266.0,58.0,205.0,265.0,55.0,210.0,444,164,274
45067001,1112.0,764.0,337.0,1019.0,664.0,339.0,781.0,535.0,235.0,782.0,550.0,232.0,1292,964,320
45067002,267.0,195.0,69.0,260.0,176.0,82.0,208.0,158.0,49.0,203.0,155.0,48.0,288,219,64
45067004,586.0,404.0,172.0,555.0,385.0,169.0,401.0,290.0,105.0,397.0,290.0,107.0,659,475,178
45067005,785.3,527.3,236.0,744.1,484.0,253.1,607.0,428.0,162.0,603.0,436.0,167.0,866,633,220
45067007,1008.0,506.0,484.0,953.0,482.0,455.0,720.0,370.0,332.0,723.0,388.0,334.0,968,497,452
45067008,1737.7,1312.7,402.0,1662.9,1218.0,438.9,1204.0,908.0,277.0,1209.0,916.0,293.0,1845,1412,416
45067006,919.0,400.0,492.0,877.0,358.0,513.0,754.0,347.0,393.0,748.0,367.0,381.0,1011,416,586
45067010,178.0,133.0,44.0,167.0,120.0,46.0,145.0,115.0,29.0,144.0,118.0,26.0,236,209,26
45067011,728.0,464.0,250.0,708.0,436.0,259.0,515.0,345.0,164.0,511.0,339.0,172.0,748,536,205
45067012,403.0,249.0,151.0,390.0,238.0,147.0,338.0,221.0,111.0,337.0,226.0,111.0,441,279,159
45067013,1032.6,748.0,271.6,992.5,707.9,270.6,690.0,482.0,195.0,690.0,489.0,198.0,1103,786,305
45067014,1004.4,611.0,371.4,965.4,570.1,377.4,767.0,453.0,296.0,766.0,452.0,313.0,981,608,360
45067015,1246.4,798.3,425.0,1179.1,711.2,449.9,881.0,533.0,327.0,889.0,555.0,332.0,1312,861,444
45067016,940.6,278.7,639.0,886.9,258.8,616.1,703.0,197.0,491.0,707.0,214.0,493.0,976,282,677
45067017,528.0,209.0,304.0,502.0,197.0,301.0,389.0,181.0,204.0,390.0,180.0,210.0,619,320,296
45067003,919.0,620.0,280.0,888.0,589.0,284.0,686.0,475.0,200.0,686.0,476.0,209.0,933,692,235
45069001,303.0,150.0,147.0,296.0,141.0,152.0,281.0,149.0,127.0,285.0,152.0,133.0,298,155,140
45069002,246.0,107.0,134.0,242.0,109.0,125.0,189.0,95.0,89.0,192.0,98.0,94.0,279,160,113
45069003,565.0,311.0,243.0,532.0,292.0,236.0,446.0,249.0,187.0,447.0,256.0,191.0,493,289,199
45069004,303.0,101.0,198.0,295.0,97.0,193.0,206.0,85.0,118.0,208.0,90.0,118.0,263,122,140
45069005,765.0,369.0,388.0,737.0,381.0,348.0,555.0,289.0,248.0,565.0,305.0,258.0,782,396,374
45069006,324.0,165.0,153.0,314.0,165.0,142.0,248.0,144.0,101.0,249.0,148.0,101.0,277,157,118
45069007,1054.0,529.0,511.0,1040.0,528.0,484.0,756.0,379.0,366.0,759.0,393.0,366.0,1054,608,432
45069008,690.0,404.0,270.0,662.0,393.0,255.0,551.0,348.0,189.0,554.0,359.0,195.0,648,420,224
45069009,1141.0,818.0,307.0,1097.0,759.0,329.0,815.0,564.0,238.0,819.0,569.0,247.0,1233,918,314
45069010,811.4,400.3,395.0,797.3,409.4,373.9,570.0,267.0,282.0,580.0,271.0,309.0,965,549,408
45069011,630.6,156.7,467.0,600.7,194.6,394.1,399.0,114.0,276.0,403.0,112.0,291.0,615,229,379
45069012,906.0,634.0,258.0,862.0,578.0,271.0,618.0,401.0,180.0,612.0,412.0,198.0,958,696,251
45069013,801.4,580.5,212.8,758.4,535.6,208.8,631.0,466.0,139.0,650.0,504.0,146.0,960,742,212
45069014,618.7,567.5,39.2,582.6,514.4,57.2,332.0,293.0,28.0,336.0,311.0,25.0,680,636,44
45069015,1230.0,661.0,544.0,1199.0,620.0,563.0,1099.0,567.0,493.0,1108.0,614.0,494.0,1371,717,648
45071001,245.0,134.0,102.0,247.0,130.0,110.0,200.0,104.0,91.0,201.0,110.0,91.0,268,144,121
45071002,639.0,206.0,381.0,624.0,173.0,432.0,558.0,208.0,341.0,568.0,243.0,324.0,701,194,494
45071027,761.0,413.0,332.0,730.0,378.0,323.0,623.0,342.0,271.0,623.0,353.0,270.0,786,415,359
45071005,326.0,276.0,44.0,315.0,256.0,55.0,266.0,230.0,30.0,264.0,229.0,35.0,341,298,40
45071007,434.0,374.0,45.0,415.0,364.0,44.0,265.0,220.0,36.0,263.0,225.0,38.0,353,296,49
45071008,647.0,314.0,304.0,637.0,271.0,352.0,536.0,244.0,278.0,539.0,267.0,271.0,692,322,361
45071020,393.0,129.0,253.0,371.0,126.0,235.0,277.0,84.0,187.0,277.0,99.0,178.0,354,99,250
45071010,392.0,110.0,248.0,378.0,106.0,254.0,320.0,105.0,209.0,318.0,118.0,200.0,369,117,245
45071011,243.0,62.0,178.0,242.0,62.0,174.0,168.0,38.0,127.0,170.0,50.0,120.0,243,84,154
45071013,510.0,159.0,334.0,504.0,152.0,344.0,392.0,136.0,251.0,397.0,146.0,251.0,455,198,246
45071017,736.0,305.0,406.0,708.0,290.0,398.0,522.0,199.0,311.0,521.0,202.0,319.0,707,316,386
45071003,550.0,293.0,236.0,532.0,274.0,243.0,395.0,208.0,181.0,399.0,232.0,166.0,613,314,286
45071018,567.0,466.0,95.0,552.0,439.0,105.0,460.0,385.0,73.0,451.0,383.0,67.0,595,482,112
45071019,373.0,108.0,258.0,363.0,105.0,251.0,270.0,79.0,186.0,266.0,78.0,188.0,376,124,250
45071050,600.0,183.0,399.0,587.0,184.0,384.0,432.0,139.0,286.0,434.0,149.0,285.0,581,186,389
45071023,795.0,219.0,567.0,765.0,199.0,545.0,662.5,173.5,476.5,661.7,197.0,464.7,764,234,518
45071025,64.0,47.0,17.0,63.0,47.0,15.0,51.0,38.0,13.0,51.0,38.0,13.0,87,78,8
45071026,253.0,31.0,215.0,243.0,29.0,206.0,181.5,47.5,130.6,181.3,54.0,127.3,207,30,177
45071042,817.0,267.0,521.0,809.0,259.0,515.0,589.0,216.0,365.0,590.0,235.0,355.0,774,276,493
45071028,853.0,236.0,586.0,817.0,188.0,606.0,607.0,191.0,403.0,611.0,220.0,390.0,834,284,544
45071031,439.0,339.0,85.0,435.0,331.0,95.0,325.0,251.0,65.0,321.0,259.0,62.0,496,355,136
45071034,112.0,26.0,81.0,107.0,13.0,88.0,90.0,26.0,63.0,92.0,35.0,57.0,106,21,85
45071035,514.0,127.0,371.0,490.0,107.0,367.0,345.0,91.0,251.0,352.0,112.0,239.0,466,127,330
45071036,1236.0,503.0,701.0,1192.0,478.0,681.0,893.0,362.0,505.0,894.0,402.0,492.0,1296,625,658
45071015,1166.0,209.0,916.0,1140.0,180.0,920.0,1063.0,230.0,814.0,1060.0,264.0,793.0,1088,258,814
45071039,533.0,173.0,342.0,519.0,165.0,338.0,421.0,143.0,270.0,415.0,166.0,249.0,572,221,345
45071040,620.0,88.0,506.0,591.0,85.0,488.0,499.0,90.0,400.0,502.0,100.0,401.0,557,111,442
45071048,396.0,58.0,315.0,380.0,59.0,310.0,325.0,48.0,267.0,329.0,59.0,270.0,347,62,282
45071049,576.0,171.0,388.0,563.0,173.0,362.0,447.0,140.0,298.0,445.0,149.0,296.0,591,201,384
45071030,1017.0,191.0,791.0,989.0,149.0,808.0,832.0,169.0,644.0,834.0,200.0,632.0,905,236,658
45075101,456.0,288.0,156.0,447.0,267.0,172.0,322.0,204.0,117.0,324.0,209.0,115.0,353,201,146
45075102,344.0,324.0,18.0,341.0,321.0,16.0,213.0,198.0,10.0,216.0,206.0,10.0,353,324,26
45075105,306.1,285.2,19.9,301.1,273.2,24.9,221.0,203.0,12.0,221.0,209.0,12.0,316,279,37
45075104,847.5,828.0,8.9,831.6,794.4,26.6,454.0,442.0,5.0,453.0,443.0,9.0,1089,1082,4
45075106,477.0,373.0,92.0,461.0,339.0,119.0,333.0,260.0,65.0,336.0,279.0,57.0,465,353,108
45075107,468.0,276.0,183.0,456.0,243.0,211.0,441.0,282.0,152.0,442.0,292.0,150.0,509,207,294
45075117,865.0,409.0,428.0,846.0,364.0,476.0,833.0,432.0,385.0,840.0,466.0,373.0,963,331,625
45075108,392.0,214.0,168.0,387.0,201.0,184.0,328.0,189.0,129.0,324.0,194.0,130.0,400,207,185
45075109,343.5,259.3,78.5,337.8,241.3,90.8,314.0,255.0,52.0,312.0,259.0,53.0,338,222,113
45075119,910.5,756.7,138.5,902.2,737.7,149.2,709.0,588.0,114.0,709.0,594.0,115.0,856,663,188
45075118,550.6,326.0,211.5,545.5,303.9,236.6,472.0,304.4,164.6,470.0,302.4,167.6,565,263,299
45075110,487.4,303.0,166.5,465.5,276.1,184.4,454.0,324.6,127.4,456.0,324.6,131.4,571,337,234
45075112,406.0,394.0,9.0,400.0,388.0,11.0,326.0,321.0,3.0,327.0,324.0,3.0,495,487,7
45075149,713.0,644.0,63.0,697.0,619.0,75.0,573.0,516.0,48.0,571.0,521.0,50.0,761,698,62
45075114,324.0,244.0,78.0,309.0,225.0,81.0,229.0,163.0,66.0,228.0,161.0,67.0,332,232,91
45075113,879.0,802.0,72.0,856.0,758.0,89.0,688.0,635.0,45.0,678.0,630.0,47.0,862,761,92
45075103,651.0,623.0,24.0,648.0,613.0,28.0,499.0,470.0,19.0,498.0,474.0,24.0,589,542,44
45075115,821.0,674.0,128.0,811.0,667.0,138.0,600.0,488.0,107.0,602.0,493.0,109.0,855,669,179
45075116,605.0,369.0,228.0,597.0,361.0,226.0,409.0,255.0,147.0,411.0,264.0,146.0,536,350,182
45075120,474.0,322.0,146.0,461.0,310.0,142.0,349.0,246.0,100.0,348.0,253.0,95.0,352,243,108
45075121,972.0,709.0,246.0,934.0,688.0,242.0,684.0,488.0,189.0,685.0,493.0,192.0,950,716,233
45075122,625.0,375.0,239.0,601.0,352.0,241.0,430.0,239.0,180.0,433.0,255.0,178.0,607,390,210
45075123,770.0,336.0,409.0,752.0,346.0,392.0,580.0,276.0,294.0,587.0,292.0,295.0,727,380,335
45075124,368.0,130.0,229.0,365.0,138.0,221.0,291.0,121.0,162.0,287.0,123.0,163.0,336,142,190
45075125,745.0,719.0,17.0,730.0,697.0,31.0,703.0,679.0,19.0,698.0,674.0,24.0,788,759,19
45075135,1110.0,809.0,273.0,1088.0,770.0,300.0,934.0,681.0,237.0,937.0,696.0,239.0,1098,774,316
45075126,516.0,244.0,260.0,506.0,240.0,256.0,382.0,176.0,201.0,384.0,180.0,203.0,463,226,229
45075127,1033.0,503.0,512.0,1009.0,488.0,497.0,784.0,395.0,373.0,789.0,418.0,371.0,1017,514,497
45075152,1033.0,647.0,370.0,1016.0,634.0,368.0,700.0,456.0,233.0,705.0,454.0,250.0,1010,662,339
45075128,759.0,189.0,553.0,743.0,175.0,547.0,570.0,147.0,410.0,569.0,163.0,406.0,740,258,476
45075154,635.1,321.5,299.6,622.0,305.4,301.6,508.0,256.0,247.0,507.0,255.0,252.0,645,335,300
45075129,529.9,427.5,99.4,518.0,412.6,101.4,402.0,321.0,76.0,400.0,319.0,81.0,441,342,92
45075143,857.0,629.0,223.0,839.0,610.0,218.0,659.0,492.0,162.0,658.0,493.0,165.0,831,637,188
45075130,1017.4,456.7,549.7,998.4,431.7,553.7,818.0,400.0,401.0,819.0,409.0,410.0,1042,541,486
45075131,1097.6,867.3,210.3,1081.6,845.3,227.3,1056.0,887.0,155.0,1055.0,887.0,168.0,1167,1010,140
45075132,446.0,156.0,286.0,433.0,142.0,281.0,312.0,96.0,214.0,310.0,88.0,222.0,428,127,299
45075133,1239.0,1052.0,171.0,1225.0,1039.0,175.0,904.0,766.0,126.0,898.0,768.0,127.0,1326,1156,162
45075134,1217.0,704.0,488.0,1203.0,686.0,500.0,1028.0,638.0,377.0,1028.0,655.0,370.0,1321,841,461
45075136,1416.0,1062.0,332.0,1384.0,1000.0,375.0,1201.0,920.0,266.0,1205.0,941.0,264.0,1220,855,355
45075139,881.0,436.0,431.0,870.0,435.0,421.0,750.0,395.0,348.0,751.0,395.0,355.0,883,453,416
45075137,713.0,294.0,408.0,683.0,283.0,384.0,555.0,209.0,331.0,557.0,219.0,337.0,715,312,396
45075138,851.0,835.0,5.0,840.0,821.0,15.0,600.0,592.0,2.0,592.0,591.0,1.0,867,862,3
45075140,853.0,500.0,344.0,846.0,491.0,347.0,722.0,423.0,284.0,722.0,435.0,287.0,929,617,297
45075141,946.0,626.0,296.0,929.0,611.0,295.0,783.0,551.0,226.0,780.0,562.0,218.0,973,636,321
45075142,920.0,452.0,454.0,908.0,426.0,449.0,682.0,360.0,310.0,682.0,376.0,306.0,797,343,451
45075144,463.0,292.0,167.0,454.0,291.0,156.0,337.0,211.0,122.0,338.0,210.0,127.0,436,275,151
45075145,935.0,385.0,527.0,900.0,339.0,548.0,805.0,364.0,432.0,805.0,374.0,431.0,956,441,500
45075146,907.0,861.0,35.0,894.0,854.0,37.0,655.0,617.0,29.0,657.0,624.0,32.0,808,737,60
45075147,840.0,467.0,356.0,833.0,463.0,357.0,663.0,374.0,281.0,661.0,378.0,283.0,924,550,365
45075148,928.0,709.0,204.0,912.0,686.0,212.0,957.0,735.0,211.0,954.0,743.0,211.0,1090,911,170
45075150,662.0,418.0,225.0,656.0,423.0,225.0,527.0,362.0,157.0,526.0,369.0,157.0,998,645,346
45075151,792.0,496.0,287.0,776.0,478.0,286.0,614.0,379.0,222.0,614.0,393.0,221.0,743,456,282
45075111,512.4,495.9,8.2,503.3,480.5,15.5,285.0,272.0,8.0,284.0,272.0,12.0,918,909,6
45081001,351.0,70.0,264.0,346.0,82.0,257.0,282.0,61.0,216.0,283.0,66.0,217.0,258,63,194
45081003,296.6,38.2,251.4,294.6,31.2,250.4,257.0,36.0,217.0,259.0,46.0,213.0,294,32,257
45081005,506.0,318.0,179.0,494.0,323.0,161.0,395.0,241.0,151.0,397.0,244.0,153.0,512,333,174
45081006,435.0,212.0,217.0,420.0,184.0,225.0,367.0,171.0,190.0,363.0,172.0,191.0,443,242,194
45081007,696.0,82.0,591.0,689.0,67.0,611.0,592.0,83.0,497.0,591.0,92.0,499.0,666,111,546
45081008,907.0,107.0,771.0,881.0,114.0,743.0,762.0,105.0,646.0,768.0,132.0,636.0,872,159,705
45081010,311.0,78.0,227.0,303.0,82.0,213.0,272.0,77.0,193.0,270.0,83.0,187.0,334,117,216
45081012,175.0,39.0,134.0,174.0,44.0,125.0,143.0,28.0,107.0,145.0,41.0,104.0,162,52,109
45081013,158.0,75.0,83.0,157.0,73.0,82.0,129.0,59.0,70.0,127.0,59.0,65.0,194,104,88
45081014,524.0,70.0,438.0,514.0,75.0,424.0,464.0,95.0,361.0,465.0,107.0,358.0,458,104,354
45081017,816.0,546.0,251.0,773.0,509.0,243.0,564.0,363.0,188.0,561.0,368.0,193.0,894,638,236
45081018,733.0,299.0,409.0,716.0,261.0,433.0,581.0,226.0,343.0,579.0,225.0,354.0,648,221,422
45081019,425.0,39.0,377.0,414.0,53.0,348.0,335.0,34.0,290.0,336.0,39.0,297.0,445,62,377
45081020,310.0,155.0,150.0,306.0,149.0,150.0,239.0,121.0,109.0,238.0,125.0,113.0,340,178,157
45081002,202.0,22.0,171.0,201.0,26.0,173.0,165.0,20.0,144.0,163.0,21.0,142.0,225,30,192
45081015,459.0,91.0,359.0,439.0,83.0,345.0,319.0,60.0,255.0,322.0,71.0,251.0,433,110,320
45081009,675.4,256.8,400.6,655.4,235.8,401.6,531.0,175.0,346.0,537.0,202.0,334.0,713,310,401
45081016,584.0,315.0,253.0,566.0,299.0,258.0,470.0,257.0,207.0,472.0,263.0,209.0,712,457,249
45085101,1304.0,1105.0,180.0,1279.0,1077.0,192.0,1099.0,914.0,166.0,1097.0,938.0,159.0,1485,1310,165
45085102,372.0,313.0,55.0,357.0,295.0,60.0,350.0,300.0,49.0,349.0,300.0,49.0,512,440,68
45085103,629.0,338.0,264.0,618.0,328.0,274.0,490.0,289.0,185.0,489.0,302.0,187.0,657,418,230
45085104,803.0,356.0,417.0,776.0,306.0,457.0,653.0,300.0,340.0,653.0,328.0,325.0,888,413,470
45085107,801.0,294.0,491.0,786.0,276.0,494.0,704.0,289.0,402.0,710.0,314.0,396.0,820,346,469
45085108,512.0,421.0,86.0,503.0,407.0,94.0,362.0,281.0,79.0,360.0,279.0,81.0,621,512,95
45085109,351.0,292.0,53.0,340.0,286.0,53.0,271.0,228.0,41.0,268.0,225.0,43.0,362,303,58
45085110,661.0,259.0,383.0,655.0,261.0,382.0,494.0,212.0,275.0,500.0,227.0,273.0,686,264,418
45085153,161.0,57.0,95.0,156.0,54.0,95.0,60.0,25.0,31.0,59.0,27.0,32.0,198,102,96
45085111,992.0,383.0,588.0,971.0,359.0,605.0,804.0,362.0,426.0,801.0,377.0,423.0,824,299,519
45085112,1056.0,626.0,396.0,1035.0,592.0,417.0,707.0,414.0,282.0,703.0,423.0,280.0,968,631,321
45085113,976.0,414.0,541.0,962.0,403.0,539.0,738.0,297.0,430.0,736.0,309.0,426.0,963,421,539
45085114,827.0,430.0,389.0,810.0,420.0,373.0,585.0,320.0,253.0,584.0,329.0,255.0,789,439,346
45085115,611.0,443.0,152.0,587.0,415.0,161.0,442.0,322.0,115.0,438.0,320.0,118.0,573,397,168
45085116,614.0,252.0,338.0,609.0,261.0,332.0,461.0,195.0,258.0,465.0,209.0,256.0,693,327,361
45085117,905.0,772.0,112.0,878.0,744.0,119.0,574.0,485.0,84.0,568.0,483.0,85.0,839,698,131
45085119,700.0,367.0,307.0,681.0,344.0,318.0,590.0,337.0,240.0,592.0,355.0,237.0,785,401,374
45085120,614.0,210.0,383.0,603.0,191.0,398.0,517.0,170.0,332.0,519.0,187.0,332.0,598,202,387
45085121,1087.0,202.0,825.0,1067.0,172.0,870.0,950.0,198.0,731.0,955.0,239.0,716.0,1076,205,857
45085122,762.0,278.0,443.0,744.0,238.0,495.0,621.0,230.0,386.0,627.0,266.0,358.0,800,284,505
45085123,651.0,597.0,44.0,634.0,570.0,57.0,471.0,420.0,43.0,469.0,427.0,42.0,815,752,54
45085124,492.0,192.0,263.0,483.0,166.0,300.0,412.0,173.0,226.0,416.0,210.0,206.0,559,222,329
45085125,898.0,712.0,176.0,872.0,670.0,185.0,625.0,478.0,127.0,628.0,490.0,135.0,1071,812,255
45085126,578.0,491.0,76.0,555.0,461.0,87.0,380.0,307.0,64.0,380.0,311.0,69.0,646,522,119
45085129,502.0,496.0,4.0,492.0,479.0,10.0,279.0,276.0,2.0,276.0,274.0,2.0,481,479,1
45085130,639.0,599.0,33.0,626.0,578.0,45.0,462.0,426.0,29.0,459.0,428.0,31.0,786,730,41
45085131,592.0,545.0,44.0,577.0,520.0,49.0,487.0,445.0,38.0,486.0,449.0,37.0,705,640,60
45085132,1138.0,440.0,667.0,1109.0,422.0,664.0,963.0,386.0,564.0,972.0,407.0,565.0,1249,501,742
45085147,1159.0,308.0,810.0,1129.0,325.0,776.0,879.0,308.0,553.0,884.0,321.0,563.0,1040,261,770
45085133,382.0,373.0,1.0,371.0,357.0,10.0,261.0,256.0,4.0,258.0,254.0,4.0,487,485,1
45085128,420.0,365.0,54.0,418.0,357.0,55.0,271.0,234.0,32.0,271.0,235.0,36.0,444,382,61
45085134,481.0,467.0,10.0,470.0,452.0,13.0,358.0,349.0,5.0,352.0,341.0,11.0,516,513,3
45085135,661.0,624.0,25.0,655.0,588.0,53.0,484.0,451.0,25.0,482.0,459.0,23.0,684,658,24
45085136,296.0,235.0,55.0,292.0,231.0,60.0,216.0,166.0,45.0,216.0,173.0,43.0,390,309,75
45085137,471.0,206.0,230.0,458.0,199.0,240.0,350.0,195.0,146.0,349.0,195.0,154.0,474,204,261
45085139,1086.0,399.0,659.0,1070.0,355.0,694.0,1017.0,442.0,559.0,1010.0,448.0,561.0,1017,419,594
45085140,432.0,160.0,252.0,426.0,158.0,255.0,321.0,136.0,180.0,320.0,132.0,188.0,372,152,216
45085141,988.0,445.0,500.0,965.0,409.0,543.0,826.0,427.0,379.0,828.0,442.0,386.0,916,413,495
45085142,1001.0,799.0,169.0,963.0,752.0,191.0,793.0,630.0,145.0,786.0,633.0,153.0,967,804,158
45085144,1040.0,494.0,525.0,1017.0,483.0,505.0,766.0,351.0,399.0,770.0,373.0,396.0,1079,606,467
45085146,822.0,442.0,364.0,788.0,428.0,351.0,548.0,292.0,247.0,554.0,307.0,246.0,822,424,390
45085149,1093.0,191.0,857.0,1083.0,133.0,939.0,997.0,192.0,789.0,1011.0,216.0,795.0,1254,243,1008
45085151,646.0,437.0,195.0,635.0,425.0,201.0,550.0,382.0,161.0,549.0,391.0,157.0,591,421,166
45085154,656.0,462.0,180.0,645.0,449.0,185.0,540.0,398.0,135.0,537.0,399.0,138.0,763,569,183
45085155,848.0,376.0,454.0,826.0,352.0,460.0,714.0,323.0,376.0,719.0,328.0,391.0,878,388,485
45085158,549.0,202.0,328.0,537.0,169.0,359.0,495.0,191.0,291.0,500.0,216.0,282.0,522,167,351
45085148,921.8,498.4,386.5,909.8,487.4,402.5,713.0,409.0,284.0,711.0,418.0,293.0,821,494,325
45085106,715.2,337.6,353.5,688.2,316.6,349.5,552.0,300.0,241.0,549.0,310.0,239.0,546,282,263
45085145,1241.0,642.0,580.0,1218.0,640.0,560.0,896.0,514.0,364.0,892.0,525.0,367.0,1190,675,507
45085156,960.0,473.0,450.0,944.0,444.0,483.0,754.0,378.0,364.0,754.0,405.0,349.0,789,422,362
45085127,853.0,719.0,112.0,836.0,695.0,125.0,576.0,492.0,74.0,569.0,489.0,80.0,865,712,144
45085157,593.0,121.0,448.0,593.0,103.0,484.0,582.0,137.0,439.0,579.0,150.0,429.0,690,146,538
45085143,484.0,300.0,170.0,480.0,310.0,159.0,314.0,216.0,94.0,316.0,218.0,98.0,493,319,174
45085105,946.0,397.0,507.0,934.0,412.0,499.0,770.0,369.0,381.0,777.0,400.0,376.0,765,395,368
45085150,1052.0,225.0,790.0,1043.0,245.0,774.0,688.0,186.0,489.0,692.0,209.0,482.0,942,219,717
45085138,883.1,301.8,533.6,875.3,255.1,603.7,779.0,290.0,480.0,780.0,324.0,456.0,862,300,554
45085152,1049.9,634.2,393.4,1044.7,619.9,419.3,816.0,482.0,315.0,820.0,509.0,310.0,959,618,339
45085118,1128.0,529.0,548.0,1094.0,471.0,588.0,1026.0,547.0,456.0,1032.0,577.0,454.0,771,361,404
45087017,418.0,180.5,230.4,403.0,164.6,232.4,321.0,144.0,168.0,322.0,154.0,168.0,500,202,292
45087018,705.0,443.0,236.0,670.0,397.0,259.0,539.0,347.0,181.0,540.0,358.0,182.0,769,487,274
45087013,769.2,163.9,566.5,746.3,207.6,504.7,525.0,132.0,376.0,526.0,140.0,386.0,845,206,633
45087021,465.0,154.0,303.0,460.0,147.0,299.0,387.4,121.3,262.1,387.4,135.3,252.1,533,166,364
45087019,572.0,374.0,190.0,552.0,344.0,204.0,495.0,295.0,193.0,496.0,311.0,185.0,705,481,220
45087014,231.9,74.2,156.7,232.9,87.3,134.6,152.0,47.0,100.0,152.0,52.0,100.0,297,98,196
45087020,418.0,284.0,116.0,400.0,249.0,142.0,276.0,197.0,78.0,277.0,193.0,84.0,487,308,175
45087022,185.0,131.0,50.0,175.0,120.0,50.0,120.6,84.7,33.9,118.6,85.7,32.9,243,162,74
45087008,921.0,365.0,539.0,894.0,347.0,512.0,681.0,260.0,411.0,679.0,268.0,411.0,1020,432,571
45087003,624.4,205.3,402.0,596.4,178.4,405.9,481.0,168.0,305.0,480.0,173.0,307.0,746,270,467
45087016,571.5,341.1,217.3,562.5,321.1,224.3,418.0,242.0,171.0,418.0,249.0,169.0,627,407,217
45087004,622.0,138.0,463.0,590.0,135.0,430.0,413.0,89.0,313.0,416.0,105.0,309.0,674,195,464
45087015,531.0,78.0,443.0,509.0,72.0,418.0,418.0,65.0,344.0,420.0,77.0,343.0,536,98,430
45087023,262.0,77.0,179.0,254.0,65.0,180.0,216.0,66.0,146.0,216.0,68.0,147.0,306,94,206
45087006,616.0,188.0,420.0,595.0,185.0,393.0,481.0,157.0,317.0,478.0,162.0,315.0,659,275,373
45087002,302.0,180.0,117.0,296.0,173.0,118.0,247.0,142.0,98.0,246.0,144.0,102.0,336,232,103
45087005,378.0,335.0,38.0,352.0,292.0,55.0,290.0,249.0,38.0,287.0,251.0,36.0,489,430,59
45087001,507.0,86.0,409.0,471.0,87.0,366.0,392.0,55.0,329.0,393.0,63.0,330.0,534,96,427
45087011,715.0,236.0,460.0,678.0,231.0,430.0,521.0,187.0,330.0,523.0,189.0,334.0,746,308,429
45087012,496.0,90.0,388.0,467.0,108.0,341.0,313.0,72.0,236.0,315.0,77.0,237.0,566,123,433
45087010,803.0,279.0,505.0,757.0,281.0,454.0,590.0,215.0,360.0,592.0,224.0,367.0,921,412,497
45087007,217.0,149.0,62.0,203.0,132.0,62.0,148.0,93.0,49.0,148.0,101.0,46.0,241,174,65
45087009,762.0,177.0,570.0,735.0,190.0,512.0,515.0,131.0,371.0,513.0,148.0,365.0,771,279,480
45053105,580.0,160.0,407.0,546.0,178.0,357.0,455.0,125.0,320.0,456.0,133.0,321.0,517,167,345
45053101,370.0,266.0,95.0,326.0,218.0,104.0,283.0,204.0,75.0,281.0,205.0,76.0,385,290,93
45053102,469.0,252.0,207.0,437.0,236.0,191.0,346.0,188.0,151.0,346.0,202.0,143.0,435,260,173
45053110,486.0,426.0,45.0,433.0,364.0,62.0,395.0,349.0,39.0,396.0,358.0,37.0,568,529,31
45053114,500.0,175.0,314.0,466.0,165.0,283.0,385.0,127.0,251.0,388.0,139.0,247.0,453,141,306
45053111,648.0,195.0,432.0,610.0,191.0,400.0,472.0,155.0,314.0,472.0,170.0,301.0,553,164,378
45053112,680.0,346.0,311.0,620.0,305.0,300.0,477.0,258.0,212.0,476.0,266.0,209.0,525,264,255
45053104,1254.0,853.0,382.0,1103.0,694.0,366.0,1042.0,695.0,329.0,1045.0,714.0,331.0,1251,922,311
45053103,746.0,287.0,436.0,709.0,264.0,423.0,628.0,227.0,392.0,636.0,246.0,389.0,746,326,407
45053113,462.0,279.0,173.0,418.0,244.0,166.0,371.0,236.0,133.0,374.0,238.0,136.0,563,407,152
45053107,615.0,429.0,183.0,581.0,394.0,178.0,417.8,272.6,137.3,420.8,282.5,137.3,612,416,190
45053106,934.0,480.0,425.0,876.0,435.0,428.0,805.2,403.4,390.7,808.2,429.5,377.7,794,504,282
45053108,1286.0,826.0,430.0,1196.0,718.0,448.0,973.0,669.0,292.0,972.0,673.0,299.0,1072,727,338
45053109,2397.0,982.0,1347.0,2280.0,795.0,1446.0,2285.0,899.0,1364.0,2289.0,946.0,1342.0,380,272,104
45007030,1057.0,179.0,837.0,1035.0,158.0,839.0,849.0,150.0,686.0,851.0,180.0,668.0,884,254,616
