GEOID10,Tot_2008_pres,Dem_2008_pres,Rep_2008_pres,Tot_2016_gov,Dem_2016_gov,Rep_2016_gov,Tot_2016_sen,Dem_2016_sen,Rep_2016_sen,Tot_2016_pres,Dem_2016_pres,Rep_2016_pres,Tot_2016_ag,Dem_2016_ag,Rep_2016_ag
49051HC03,294,131,152,305.8,106.5,185.3,299.8,102.1,176.6,307.9,98.5,126.0,299.0,103.7,164.4
49051HC14,527,159,357,681.0,137.0,521.8,661.0,129.1,512.0,682.6,150.6,352.6,663.6,125.2,498.7
49051MI07,578,211,355,956.9,252.9,676.9,938.1,250.8,645.3,950.6,275.7,455.6,928.6,227.0,635.2
49051MI08,578,214,349,896.6,224.9,649.7,878.7,219.3,625.5,885.1,240.2,456.1,875.4,202.7,607.8
49051MI18,481,159,309,679.6,173.2,488.5,671.2,155.9,486.1,681.3,168.1,324.3,664.0,147.3,468.9
49051WA09,125,33,86,133.0,20.5,107.6,127.1,18.6,104.6,131.1,29.3,68.5,126.2,23.5,96.8
49051WC06,476,106,361,726.9,121.9,577.8,719.4,108.4,586.4,725.5,121.9,404.5,716.5,96.9,566.9
49051WC11,488,207,276,1156.4,465.5,652.5,1134.6,421.4,669.1,1179.0,472.3,545.4,1126.1,407.4,632.3
49051WC13,280,124,147,398.0,135.1,250.6,391.9,124.5,247.6,396.6,133.2,199.2,389.6,118.0,239.2
49051WC19,504,200,288,683.3,203.2,456.6,673.1,192.4,445.2,681.1,204.7,330.9,673.2,182.3,441.7
49051CH12A,241,68,170,223.2,47.2,168.2,218.3,47.2,158.3,224.2,47.2,123.9,217.3,44.3,149.5
49051CH12B,1,0,1,1.5,0.3,1.1,1.5,0.3,1.1,1.5,0.3,0.8,1.5,0.3,1.0
49051DA04A,318,91,221,298.2,59.8,232.1,292.6,54.9,223.0,297.5,45.7,191.3,294.7,53.5,215.9
49051DA15B,1,0,1,1.3,0.3,1.0,1.3,0.2,1.0,1.3,0.2,0.8,1.3,0.2,0.9
49051HC01A,371,186,178,369.8,168.5,178.5,357.4,160.3,171.6,368.2,171.8,129.6,358.2,151.4,164.9
49051HC01B,2,1,1,1.4,0.7,0.6,1.4,0.6,0.6,1.4,0.7,0.5,1.4,0.6,0.6
49051HC05A,470,153,302,865.0,210.4,625.4,845.3,178.4,629.8,867.3,173.3,465.4,840.4,148.4,615.0
49051HC05B,14,5,9,39.0,8.0,29.7,38.0,6.4,30.1,39.1,7.2,21.1,38.0,5.8,28.9
49051HC10A,714,221,476,1314.8,271.1,988.1,1289.4,235.4,1004.6,1317.2,251.3,648.1,1273.7,236.0,927.1
49051HC16A,615,178,430,773.4,168.5,577.8,759.9,158.9,571.5,768.0,168.8,376.9,752.9,145.6,559.1
49051HC16B,4,1,3,3.9,0.9,2.8,3.8,0.8,2.8,3.8,0.9,1.8,3.8,0.7,2.8
49051HC17A,216,88,120,243.5,71.7,158.0,241.0,73.3,150.6,245.9,64.3,110.7,241.0,62.7,141.7
49051HC17B,5,2,3,7.2,1.5,5.3,7.2,1.5,5.3,7.3,1.5,3.6,7.1,1.4,4.8
49051WC09B,253,66,174,267.0,42.2,218.1,269.4,31.9,230.2,270.3,26.4,173.7,263.4,34.5,211.2
49051WC15A,358,74,273,413.7,59.6,331.4,410.3,55.7,342.1,418.7,55.4,257.0,408.0,52.4,322.2
49051DA04B1,81,21,60,112.2,22.5,87.3,110.0,20.6,83.9,111.9,17.2,72.0,110.8,20.1,81.2
49051DA04B2,5,1,4,7.8,1.6,6.1,7.6,1.4,5.8,7.8,1.2,5.0,7.7,1.4,5.6
49051HC10B1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49051HC10B2,2,1,1,5.7,1.2,4.3,5.5,1.0,4.3,5.7,1.0,2.6,5.4,1.0,4.1
49051HC10B3,0,0,0,3.8,0.8,2.9,3.7,0.6,2.9,3.8,0.7,1.7,3.6,0.7,2.8
49051WC04C1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49051WC04C2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49051WC04C3,111,34,73,145.2,26.9,109.5,138.2,24.7,105.8,144.4,23.9,84.3,141.8,25.9,105.2
49053HU52,570,97,448,547.6,77.5,433.8,550.6,71.6,462.2,565.3,70.7,382.8,541.7,70.7,406.3
49053HU53,602,101,481,600.4,77.5,484.2,597.4,70.4,497.8,604.7,72.3,423.3,579.3,73.3,441.7
49053HU55,834,119,687,863.0,114.2,703.3,862.4,106.7,723.0,869.8,107.8,615.5,850.4,99.2,682.1
49053HU56,966,254,693,1176.5,266.1,864.7,1170.6,257.0,879.3,1190.4,254.9,802.1,1156.0,247.8,830.8
49053IV76,726,200,506,891.6,198.4,662.1,878.6,203.4,648.1,900.6,214.4,609.0,881.6,202.4,628.1
49053IV77,770,191,559,777.0,136.0,580.0,770.0,137.0,593.0,786.0,143.0,536.0,765.0,127.0,559.0
49053IV79,833,229,579,849.0,177.0,628.0,852.0,176.0,652.0,862.0,180.0,561.0,841.0,165.0,604.0
49053LA85,484,97,365,445.0,69.0,343.0,442.0,67.0,355.0,455.0,61.0,323.0,435.0,64.0,316.0
49053LA86,376,112,246,432.0,89.0,320.0,434.0,70.0,340.0,438.0,68.0,279.0,430.0,69.0,307.0
49053LA87,374,70,288,435.0,67.0,329.0,431.0,57.0,353.0,441.0,58.0,299.0,436.0,52.0,332.0
49053OUT1,0,0,0,17.6,0.0,14.1,17.6,0.9,13.2,17.6,1.8,13.2,17.6,0.0,13.2
49053OUT2,0,0,0,15.1,1.3,12.6,15.5,1.4,13.8,15.3,1.3,11.8,15.2,1.3,12.4
49053OUT3,0,0,0,27.9,2.6,23.9,27.9,2.6,24.5,28.1,2.7,21.4,27.3,2.7,22.9
49053OUT4,0,0,0,4.7,0.8,3.5,4.6,0.7,3.7,4.7,0.6,3.4,4.6,0.6,3.4
49053OUT5,0,0,0,0.9,0.0,0.8,0.9,0.0,0.8,0.9,0.0,0.9,0.9,0.0,0.7
49053SC71,829,81,728,950.4,75.6,850.9,938.4,79.8,840.0,960.6,79.5,752.6,935.1,78.7,811.4
49053SC72,434,67,360,494.0,76.0,391.0,496.0,66.0,413.0,511.0,64.0,342.0,489.0,72.0,368.0
49053SC73,553,125,405,511.0,82.0,404.0,500.0,89.0,389.0,512.0,86.0,336.0,498.0,80.0,373.0
49053SC74,808,138,650,1050.0,146.0,849.0,1047.0,152.0,854.0,1051.0,158.0,718.0,1027.0,151.0,801.0
49053SG01,510,148,344,573.5,114.7,421.2,562.5,116.6,412.5,579.7,117.4,388.5,567.3,113.3,402.9
49053SG02,319,70,238,450.0,82.0,345.0,453.0,80.0,348.0,465.0,84.0,319.0,444.0,70.0,325.0
49053SG03,495,92,385,424.0,57.0,337.0,423.0,49.0,347.0,430.0,50.0,276.0,426.0,58.0,325.0
49053SG04,385,64,305,332.0,51.0,256.0,332.0,56.0,263.0,341.0,57.0,224.0,331.0,50.0,238.0
49053SG05,479,83,381,455.0,65.0,353.0,458.0,63.0,373.0,465.0,54.0,295.0,455.0,56.0,339.0
49053SG06,626,107,497,512.2,94.3,389.9,512.0,82.9,406.3,513.9,91.1,336.7,499.5,86.3,374.7
49053SG07,541,102,416,489.8,78.7,378.1,488.0,75.1,393.7,497.1,87.9,311.3,482.5,79.6,354.3
49053SG08,558,135,404,553.0,99.0,404.0,557.0,99.0,428.0,565.0,90.0,357.0,549.0,98.0,381.0
49053SG09,541,144,383,657.0,145.0,483.0,650.0,165.0,468.0,661.0,159.0,410.0,645.0,151.0,450.0
49053SG10,329,68,255,393.0,67.0,302.0,394.0,75.0,308.0,401.0,69.0,263.0,386.0,64.0,292.0
49053SG12,638,178,449,585.8,138.9,407.2,576.3,125.7,415.7,598.1,138.9,352.4,580.1,129.4,398.7
49053SG13,401,140,248,437.2,125.1,277.9,434.6,120.2,285.3,442.8,119.6,246.3,433.4,118.4,269.1
49053SG14,612,167,425,931.5,244.5,649.6,919.2,243.3,628.1,931.1,250.1,579.4,922.2,242.2,613.7
49053SG15,917,280,616,1092.5,219.9,805.9,1083.1,227.4,815.4,1096.4,222.7,726.8,1078.5,209.2,759.3
49053SG16,542,157,370,576.9,104.2,450.1,571.5,106.0,442.9,577.8,106.0,405.7,560.6,104.2,403.9
49053SG17,724,160,554,783.5,119.7,630.5,782.5,128.5,635.4,790.4,118.8,587.4,772.8,122.6,613.8
49053SG18,689,112,563,711.0,119.0,532.0,711.0,101.0,572.0,725.0,107.0,501.0,709.0,103.0,530.0
49053SG19,710,136,562,775.0,119.0,610.0,769.0,110.0,627.0,780.0,104.0,518.0,758.0,115.0,580.0
49053SG20,845,214,614,976.0,187.0,750.0,972.0,170.0,768.0,1002.0,180.0,665.0,970.0,175.0,726.0
49053SG21,635,168,459,754.0,162.7,551.6,747.1,167.7,552.6,758.0,168.7,500.0,747.1,159.7,526.8
49053SG22,565,141,412,968.0,194.0,749.0,973.0,182.0,756.0,986.0,194.0,661.0,951.0,191.0,708.0
49053SG23,777,177,583,721.0,151.0,529.0,718.0,142.0,547.0,746.0,146.0,524.0,718.0,148.0,519.0
49053SG24,438,91,335,433.0,79.0,337.0,432.0,70.0,349.0,436.0,67.0,321.0,427.0,64.0,334.0
49053SG25,552,107,440,511.0,96.0,377.0,508.0,96.0,393.0,518.0,95.0,329.0,504.0,96.0,366.0
49053SG26,662,93,547,632.0,78.0,520.0,629.0,58.0,546.0,654.0,76.0,500.0,618.0,64.0,488.0
49053SG27,962,209,734,1177.4,192.7,917.1,1169.9,174.2,929.6,1195.8,199.0,795.1,1165.0,178.8,869.8
49053SG28,622,106,503,680.1,106.8,543.2,675.0,107.2,539.6,688.0,115.8,466.7,671.7,102.4,519.4
49053SG29,862,166,664,1012.1,137.6,834.1,1004.2,134.1,833.9,1025.9,126.3,747.3,993.5,131.3,799.4
49053SG30,878,194,657,902.2,135.5,728.3,891.6,133.6,726.4,916.6,126.8,662.0,878.2,125.9,690.8
49053SG31,1093,171,905,1387.4,124.0,1209.9,1371.0,128.0,1209.8,1391.0,142.6,1055.9,1369.5,129.6,1167.6
49053SG32,703,112,577,717.0,89.0,594.0,707.0,84.0,602.0,722.0,81.0,564.0,707.0,77.0,570.0
49053SG33,455,70,374,484.6,69.0,402.5,475.9,58.5,403.4,499.4,72.5,358.9,468.0,62.0,363.2
49053SG34,838,196,611,1177.6,226.6,883.7,1171.5,205.6,924.8,1186.6,208.7,813.6,1162.0,195.4,861.3
49053SG35,658,167,477,527.4,114.0,385.5,520.8,107.4,389.9,531.9,100.0,336.9,518.6,97.8,371.5
49053SG36,669,162,495,670.0,127.0,507.0,663.0,116.0,519.0,674.0,119.0,445.0,656.0,124.0,482.0
49053SG37,689,156,508,611.4,83.5,477.3,604.8,83.5,482.0,616.0,93.8,412.6,596.4,93.8,437.0
49053SG38,527,118,383,626.5,160.3,429.8,630.5,156.4,447.5,644.3,143.6,390.5,619.7,138.7,416.1
49053SG39,661,233,404,915.0,235.0,647.0,911.0,241.0,648.0,934.0,245.0,616.0,907.0,239.0,624.0
49053SG40,910,100,793,2440.5,245.0,2088.6,2435.9,225.5,2149.9,2469.3,229.9,1844.0,2407.8,233.5,2034.3
49053SG41,747,237,497,1655.0,404.0,1199.0,1645.0,410.0,1186.0,1674.0,433.0,1118.0,1629.0,380.0,1162.0
49053WA60,390,82,300,489.2,67.8,404.2,490.1,64.0,413.2,495.4,58.3,379.8,478.7,64.5,391.7
49053WA61,790,165,605,1191.0,183.9,955.4,1186.5,179.7,966.0,1211.5,175.5,871.8,1169.9,175.4,913.0
49053WA62,615,131,472,892.5,119.7,702.3,885.1,119.7,720.6,912.7,103.5,630.5,881.6,113.4,663.8
49053WA63,781,163,600,861.3,135.6,662.2,851.2,140.6,670.2,873.4,116.8,602.9,854.8,135.7,620.5
49053WA64,775,206,536,841.0,156.0,637.0,837.0,153.0,651.0,859.0,146.0,585.0,835.0,155.0,602.0
49053WA65,1046,150,878,2207.7,225.0,1864.4,2202.4,201.4,1931.6,2238.0,211.5,1704.6,2176.6,189.1,1799.4
49053WA66,702,214,475,930.0,212.0,677.0,916.0,212.0,665.0,936.0,221.0,600.0,906.0,200.0,646.0
49053WH98,473,86,379,516.1,87.2,381.8,508.1,76.2,418.8,518.1,67.2,403.8,503.1,66.2,398.8
49053DAV83,407,121,277,492.1,115.1,344.2,500.0,124.0,355.2,501.0,120.0,340.3,487.1,114.1,347.2
49053DIV92,469,69,385,499.7,54.9,418.4,494.8,47.0,432.1,513.4,45.1,391.0,500.7,40.2,422.3
49053HIL97,216,6,184,282.6,26.8,227.0,282.6,28.7,234.7,288.3,23.0,214.6,278.7,29.7,196.4
49053AV51-1,242,67,164,306.0,59.0,217.0,302.0,55.0,230.0,310.0,56.0,196.0,301.0,57.0,203.0
49053AV51-2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49053AV51-3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49053AV51-4,10,3,7,4.3,0.8,3.0,4.1,0.8,3.0,4.1,0.8,3.1,4.1,0.9,2.6
49053AV51-5,26,7,18,15.4,2.8,11.0,15.4,2.9,11.2,15.7,2.6,10.3,15.2,3.1,9.7
49053CE91-1,36,4,31,36.3,3.6,30.0,36.6,3.2,32.7,35.6,3.2,27.4,35.9,3.4,29.5
49053CE91-2,253,68,172,264.0,59.0,182.0,272.0,63.0,201.0,273.0,48.0,205.0,261.0,57.0,172.0
49053CE91-3,83,13,69,111.9,9.6,98.8,111.9,10.5,98.8,111.0,11.4,84.8,107.5,12.2,90.9
49053EN82-1,581,40,516,684.4,34.9,594.7,691.7,44.0,634.8,694.9,30.1,541.5,686.7,39.8,594.7
49053EN82-2,80,0,77,91.1,5.8,77.4,96.4,8.6,85.9,99.1,6.6,76.6,94.6,5.9,76.5
49053HU54-1,802,100,668,965.9,114.1,801.2,963.5,104.6,818.6,975.1,109.5,711.9,954.4,100.0,776.4
49053HU54-2,67,22,43,140.6,28.3,102.4,139.2,25.3,107.4,146.3,23.3,115.5,138.2,24.3,100.2
49053HU57-1,843,231,591,1683.4,344.2,1241.1,1691.4,339.4,1276.4,1707.4,331.5,1155.0,1651.1,317.6,1166.1
49053HU57-2,51,11,40,3.2,0.3,2.9,3.1,0.3,2.6,3.2,0.3,2.8,3.2,0.3,2.8
49053IV78-1,676,288,369,1004.1,404.6,560.5,1000.1,392.6,580.5,1009.1,415.6,483.6,989.1,389.6,533.5
49053IV78-2,7,3,4,3.3,0.4,2.4,3.3,0.5,2.3,3.3,0.6,2.2,3.3,0.4,2.3
49053LE90-1,411,84,318,449.9,61.3,359.3,444.7,58.9,364.1,454.0,61.2,339.7,445.4,60.2,347.1
49053LE90-2,142,27,110,252.0,38.4,194.6,253.0,42.3,202.0,261.9,36.7,203.9,250.6,34.9,196.4
49053NH93-1,125,14,109,182.0,32.0,140.0,182.0,22.0,153.0,183.0,19.0,123.0,174.0,28.0,129.0
49053NH93-2,456,73,368,525.3,86.2,388.5,518.4,74.3,416.3,528.3,72.4,376.6,511.4,71.4,377.6
49053SG11-1,422,80,332,462.5,89.2,323.2,455.1,88.2,340.8,468.1,78.9,317.6,459.7,82.7,322.3
49053SG11-2,17,3,14,18.9,3.6,13.2,18.6,3.6,13.9,19.1,3.2,12.9,18.7,3.4,13.1
49053SG40-1,0,0,0,10.3,1.4,8.3,10.3,1.2,8.8,10.5,1.2,7.6,10.2,1.0,8.3
49053SP95-1,309,200,102,321.6,152.3,153.3,319.6,135.4,138.4,326.5,156.3,135.4,306.6,134.4,132.4
49053SP95-2,143,76,62,220.0,95.0,116.0,214.0,79.0,112.0,212.0,88.0,94.0,216.0,86.0,111.0
49053SP95-3,33,27,4,8.5,4.4,3.2,8.4,4.5,2.7,8.5,4.4,2.7,8.2,4.7,3.1
49053TQ96-1,604,107,474,609.0,92.6,477.6,606.1,92.8,492.0,616.5,88.5,427.3,602.0,92.4,453.8
49053TQ96-2,6,1,5,11.1,1.7,8.5,11.2,2.0,8.9,11.7,1.6,9.2,11.1,1.6,8.7
49053VE80-1,211,20,182,214.7,20.9,162.2,216.7,19.9,188.9,215.7,17.9,163.0,215.7,18.0,170.1
49053VE80-2,120,23,92,157.2,15.4,130.2,158.7,13.9,141.7,154.1,13.9,118.6,155.6,14.6,127.9
49053VE80-3,77,7,65,53.6,5.9,45.5,52.7,6.0,46.6,53.8,4.0,39.6,52.6,6.8,45.5
49053VI89-1,235,80,149,341.0,118.0,193.0,344.0,114.0,199.0,341.0,105.0,187.0,336.0,112.0,175.0
49053VI89-2,21,4,16,31.4,11.9,15.9,30.9,12.6,14.6,30.9,11.9,15.0,30.3,13.2,14.6
49053WA67-1,842,137,683,1943.4,184.0,1664.1,1940.7,167.9,1714.4,1970.9,180.8,1467.8,1918.5,166.4,1610.9
49053WA67-2,5,1,4,17.8,1.7,16.1,16.9,1.7,14.4,17.8,1.7,15.2,17.8,1.7,15.2
49055BI04,244,51,190,254.0,17.0,227.0,252.0,20.0,228.0,252.0,22.0,191.0,245.0,21.0,212.0
49055FR01,118,16,98,152.8,18.5,128.3,150.6,13.6,128.7,153.8,11.7,122.4,147.2,11.7,125.8
49055HA07,125,23,98,126.6,18.4,103.4,125.6,16.4,102.4,125.6,15.5,88.9,125.6,14.5,103.4
49055LO02,306,35,263,324.0,20.0,300.0,328.0,23.0,297.0,328.0,14.0,281.0,319.0,19.0,288.0
49055LY03,130,13,113,118.2,3.5,114.7,116.4,4.4,110.3,118.2,5.3,94.6,113.8,5.3,104.2
49055TE05,173,77,89,203.4,87.6,109.6,202.4,76.6,107.6,199.4,81.5,91.1,201.4,74.5,112.6
49055TO06,218,120,89,237.0,110.0,125.0,238.0,106.0,105.0,244.0,121.0,97.0,233.0,105.0,110.0
49057CYN001,111,52,53,98.0,40.0,49.0,95.0,40.0,52.0,98.0,36.0,44.0,95.0,27.0,52.0
49057FRW001,496,149,333,484.7,116.3,344.0,480.8,110.4,344.0,489.6,101.6,271.7,480.8,103.6,330.3
49057FRW002,792,161,620,921.8,150.5,717.0,914.6,137.3,741.9,932.8,128.6,570.2,908.7,106.4,709.7
49057FRW003,313,58,241,501.1,74.1,409.3,487.0,63.9,400.8,502.8,69.1,307.5,487.8,63.7,384.9
49057FRW004,551,107,427,935.9,161.1,729.7,916.2,141.5,728.2,938.3,158.7,536.8,916.4,143.4,699.2
49057HPR001,733,154,566,789.9,127.5,630.9,777.9,105.6,645.2,794.4,82.0,532.1,777.6,95.6,616.1
49057HPR002,719,140,562,1183.8,181.9,934.2,1174.3,160.9,968.7,1198.7,144.4,715.4,1153.4,138.6,897.6
49057HPR003,871,183,668,1310.1,241.4,1004.1,1302.7,219.6,1041.7,1328.5,188.8,811.6,1291.3,184.5,999.8
49057HPR004,7,4,3,20.2,3.3,15.8,20.0,2.9,16.4,20.4,2.8,10.9,19.6,2.3,15.5
49057HSV001,584,152,416,673.2,165.8,472.6,667.2,149.9,492.5,680.1,125.1,353.5,662.2,133.0,471.6
49057HSV002,807,214,580,889.7,210.8,639.5,875.2,200.5,632.4,894.8,191.7,429.1,870.2,176.3,613.8
49057HSV003,418,110,297,759.0,167.6,557.5,750.6,150.5,571.8,769.4,141.7,408.8,730.6,135.6,528.2
49057HTV001,316,95,203,329.7,93.5,217.5,327.8,82.7,221.5,331.7,79.7,141.7,319.9,85.6,206.7
49057HTV02A,824,269,530,958.3,258.5,652.5,951.3,262.3,647.5,951.3,253.3,503.3,928.1,233.4,618.3
49057HTV02B,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49057LAK001,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49057LAK002,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49057MSC001,546,134,403,347.0,92.0,235.0,342.0,80.0,242.0,349.0,69.0,197.0,336.0,76.0,228.0
49057MSC002,172,49,119,404.0,87.0,301.0,401.0,68.0,310.0,404.0,71.0,229.0,395.0,52.0,296.0
49057NOG001,508,131,350,565.0,117.0,408.0,557.0,130.0,399.0,569.0,118.0,248.0,551.0,124.0,369.0
49057NOG002,529,113,388,605.1,132.4,432.9,592.2,124.4,449.9,605.1,117.4,304.5,590.2,117.4,427.0
49057NOG003,886,263,605,1085.5,268.2,764.3,1080.1,242.9,787.2,1103.7,248.2,525.0,1070.2,221.7,758.5
49057NOG004,633,135,479,668.0,115.0,536.0,672.0,114.0,528.0,663.0,110.0,338.0,663.0,106.0,513.0
49057NOG005,560,144,393,577.0,128.0,424.0,572.0,115.0,428.0,580.0,114.0,250.0,562.0,99.0,406.0
49057NOG006,583,133,432,625.7,138.1,459.9,623.2,127.6,458.3,622.4,117.8,295.0,613.5,122.7,446.1
49057NOG007,561,149,392,573.9,135.3,409.0,567.7,118.9,421.5,576.3,113.4,276.0,566.1,104.0,406.6
49057NOG008,674,163,499,744.0,141.0,574.0,739.0,132.0,574.0,748.0,130.0,421.0,733.0,125.0,557.0
49057NOG009,508,123,375,573.3,110.4,447.0,563.8,114.3,431.9,574.1,110.4,312.8,559.0,97.7,422.4
49057NOG010,690,244,437,833.9,237.6,550.8,829.3,221.0,574.6,855.2,213.6,445.7,825.5,184.5,565.9
49057NOG011,689,168,511,743.5,150.2,564.9,737.5,142.8,562.6,744.0,140.5,382.4,732.0,132.4,557.3
49057NOG012,593,167,414,601.2,159.0,412.4,591.8,148.8,419.2,604.6,140.3,284.9,586.7,125.9,403.1
49057NOG03B,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49057OGD001,470,226,228,508.8,218.5,249.4,503.8,210.5,260.4,515.7,191.5,205.5,504.8,191.5,247.4
49057OGD002,716,272,428,767.2,299.5,432.6,760.2,287.5,434.6,776.3,286.5,324.5,756.2,253.5,409.6
49057OGD003,633,291,318,538.0,202.0,304.0,539.0,196.0,322.0,540.0,187.0,234.0,536.0,177.0,291.0
49057OGD004,421,188,221,601.0,270.0,294.0,600.0,262.0,294.0,607.0,272.0,207.0,597.0,245.0,278.0
49057OGD005,310,149,153,340.2,138.4,171.6,340.2,145.0,168.6,345.0,129.3,121.5,334.2,122.1,158.3
49057OGD006,419,197,218,376.8,135.8,210.1,377.5,138.8,210.2,382.1,133.0,148.4,371.1,123.4,193.0
49057OGD007,502,201,288,482.1,158.6,293.0,482.6,155.7,298.3,488.6,162.7,203.0,475.5,144.3,278.4
49057OGD008,429,206,213,515.2,221.8,260.0,510.4,226.3,251.6,522.7,213.4,184.6,507.3,194.9,235.9
49057OGD009,614,303,292,809.8,327.2,428.0,802.6,329.7,425.4,822.3,313.6,319.4,800.7,293.1,385.1
49057OGD010,370,203,150,381.9,204.5,150.2,380.0,214.2,144.4,387.7,207.4,121.2,371.2,178.4,130.9
49057OGD011,353,152,194,401.4,163.8,213.9,396.4,170.3,205.4,409.3,151.0,176.0,395.0,143.8,198.9
49057OGD012,480,250,212,551.2,230.2,286.5,553.1,227.2,294.4,558.1,226.2,208.4,546.2,201.5,270.6
49057OGD013,365,169,187,307.1,128.2,159.8,303.1,129.0,154.2,304.0,121.6,109.2,303.0,117.2,149.8
49057OGD014,379,190,185,424.3,171.1,226.2,417.6,168.5,219.6,429.0,155.3,169.7,415.1,143.6,213.8
49057OGD015,482,201,264,418.0,160.9,234.7,415.1,157.9,236.4,423.5,153.6,160.0,409.8,134.3,234.8
49057OGD016,422,193,211,413.0,160.0,227.0,411.0,157.0,223.0,414.0,148.0,176.0,407.0,133.0,215.0
49057OGD017,406,186,208,412.0,174.6,213.8,405.0,165.9,209.3,413.6,160.3,151.3,401.1,142.4,204.5
49057OGD018,443,237,195,547.0,248.0,268.4,538.0,237.4,262.3,553.9,231.9,176.6,540.3,222.6,249.9
49057OGD019,395,191,191,341.0,156.8,165.2,335.6,150.6,160.0,345.2,148.2,106.3,336.4,140.1,153.5
49057OGD020,533,279,236,544.2,246.7,272.8,539.8,240.0,265.5,541.3,231.3,181.2,531.8,216.3,250.6
49057OGD021,505,233,261,478.7,214.2,245.4,472.6,209.9,237.6,475.5,215.0,167.9,468.9,193.8,232.1
49057OGD022,555,277,264,517.6,252.1,243.7,509.2,250.9,232.9,519.0,250.9,159.0,507.4,222.8,236.3
49057OGD023,420,199,208,468.4,230.7,217.7,459.2,231.2,205.5,472.9,227.4,131.8,457.3,198.8,205.7
49057OGD024,662,334,306,734.1,344.1,356.8,726.2,332.8,352.4,728.9,319.1,244.9,721.3,285.8,345.1
49057OGD025,342,170,156,386.2,190.5,173.9,384.5,185.7,176.2,384.3,166.9,119.9,382.6,152.3,172.1
49057OGD026,234,121,100,427.2,223.3,170.4,424.8,226.3,166.8,432.4,206.5,127.8,421.8,194.1,160.0
49057OGD027,298,160,128,325.8,170.9,131.5,324.8,171.5,128.4,331.1,167.0,95.0,321.1,154.6,125.9
49057OGD028,228,127,86,459.5,196.8,228.3,456.9,195.2,226.2,468.2,181.3,155.6,451.4,167.4,220.5
49057OGD029,203,113,83,304.0,149.8,135.7,298.9,151.0,126.2,302.7,134.5,96.9,298.9,138.3,106.4
49057OGD030,268,136,125,303.7,142.1,143.7,298.5,140.0,138.3,304.8,128.1,101.4,299.8,130.4,122.7
49057OGD031,247,141,97,287.3,158.8,102.8,292.8,167.4,108.2,294.3,156.5,75.5,287.3,136.3,98.1
49057OGD032,292,155,126,284.1,149.6,109.4,279.2,136.6,120.6,283.5,136.6,80.5,279.9,115.9,114.5
49057OGD033,228,148,69,274.6,149.8,101.4,274.4,152.3,103.3,277.5,142.2,77.0,270.1,128.6,99.6
49057OGD034,218,121,90,336.3,175.7,126.3,336.4,169.1,137.5,341.7,172.6,81.7,331.4,151.0,126.6
49057OGD035,189,109,73,286.4,149.5,108.4,284.5,139.0,120.8,289.0,143.0,73.4,282.6,121.9,112.0
49057OGD036,377,218,151,418.6,214.0,177.3,412.1,208.4,174.4,419.6,197.1,106.5,412.0,180.1,156.5
49057OGD037,301,159,133,383.6,180.7,168.9,380.6,169.5,183.2,384.4,156.7,127.4,377.6,155.1,159.1
49057OGD038,226,165,49,250.5,159.6,76.9,252.7,161.1,73.3,256.4,167.0,59.3,251.2,156.0,68.9
49057OGD039,162,94,63,112.3,57.4,46.5,110.2,58.5,39.6,115.3,59.8,30.2,111.7,55.6,41.3
49057OGD040,451,211,227,533.4,234.6,277.3,522.1,231.0,261.6,535.5,241.8,170.0,519.3,207.7,250.8
49057OGD041,493,220,267,506.0,201.0,291.0,501.0,200.0,275.0,507.0,197.0,195.0,494.0,188.0,271.0
49057OGD042,395,175,200,363.0,144.0,192.0,361.0,146.0,189.0,366.0,137.0,125.0,359.0,129.0,184.0
49057OGD043,319,164,151,251.4,107.9,119.5,249.8,106.3,122.8,253.3,96.8,83.7,247.5,93.5,108.4
49057OGD044,266,114,148,320.0,123.4,163.6,318.6,129.2,160.0,324.3,115.5,106.9,315.0,108.3,143.5
49057OGD045,355,133,214,312.8,120.1,172.9,306.4,113.7,174.1,312.8,107.9,106.8,301.8,98.7,160.8
49057OGD046,319,124,187,389.8,144.6,223.2,386.8,140.5,225.4,392.2,135.0,140.1,380.2,124.8,209.8
49057OGD047,368,140,218,347.0,115.0,225.0,346.0,129.0,205.0,358.0,129.0,123.0,339.0,105.0,206.0
49057OGD048,525,218,299,571.0,209.0,337.0,566.0,213.0,330.0,567.0,204.0,228.0,559.0,188.0,322.0
